date,code,action,shares,price,cost,pnl
2024-01-12 00:00:00,601601,BUY,500,20.54,3.08,
2024-01-12 00:00:00,600406,BUY,500,19.88,2.98,
2024-01-12 00:00:00,688981,BUY,200,45.83,2.75,
2024-01-12 00:00:00,600160,BUY,700,15.57,3.27,
2024-01-12 00:00:00,002027,BUY,2200,5.31,3.51,
2024-01-12 00:00:00,300803,BUY,300,31.6,2.85,
2024-01-19 00:00:00,600926,SELL,600,9.39,7.32,0.033
2024-01-19 00:00:00,000661,SELL,100,116.21,15.09,-0.0095
2024-01-19 00:00:00,300124,SELL,200,52.99,13.76,-0.0378
2024-01-19 00:00:00,600588,SELL,800,13.16,13.67,-0.0633
2024-01-19 00:00:00,600346,SELL,1000,11.38,14.78,-0.0104
2024-01-19 00:00:00,000301,SELL,1200,9.71,15.13,0.021
2024-01-19 00:00:00,601601,SELL,500,20.75,13.47,0.0102
2024-01-19 00:00:00,600406,SELL,500,19.93,12.94,0.0025
2024-01-19 00:00:00,688981,SELL,200,45.86,11.91,0.0007
2024-01-19 00:00:00,600160,SELL,700,15.16,13.78,-0.0263
2024-01-19 00:00:00,002027,SELL,2200,5.13,14.66,-0.0339
2024-01-19 00:00:00,300803,SELL,300,30.73,11.97,-0.0275
2024-01-19 00:00:00,002028,BUY,200,49.77,2.99,
2024-01-19 00:00:00,601088,BUY,400,29.18,3.51,
2024-01-19 00:00:00,600027,BUY,2300,4.9,3.38,
2024-01-19 00:00:00,600011,BUY,1500,7.71,3.47,
2024-01-19 00:00:00,000807,BUY,1100,10.0,3.3,
2024-01-19 00:00:00,000630,BUY,4000,2.89,3.47,
2024-01-19 00:00:00,002736,BUY,1500,7.4,3.33,
2024-01-19 00:00:00,302132,BUY,300,37.02,3.34,
2024-01-19 00:00:00,600803,BUY,700,15.78,3.32,
2024-01-19 00:00:00,601058,BUY,1000,11.12,3.34,
2024-01-19 00:00:00,600415,BUY,1600,6.98,3.35,
2024-01-19 00:00:00,300442,BUY,500,21.4,3.21,
2024-01-26 00:00:00,600011,TAKE_PROFIT,600,8.37,6.52,0.0856
2024-01-26 00:00:00,600027,TAKE_PROFIT,900,5.37,6.28,0.0959
2024-01-26 00:00:00,002028,SELL,200,50.41,13.09,0.0129
2024-01-26 00:00:00,601088,SELL,400,31.41,16.32,0.0764
2024-01-26 00:00:00,600027,SELL,1400,5.37,9.76,0.0959
2024-01-26 00:00:00,600011,SELL,900,8.37,9.78,0.0856
2024-01-26 00:00:00,000807,SELL,1100,10.58,15.11,0.058
2024-01-26 00:00:00,000630,SELL,4000,2.97,15.43,0.0277
2024-01-26 00:00:00,002736,SELL,1500,7.86,15.31,0.0622
2024-01-26 00:00:00,302132,SELL,300,38.8,15.12,0.0481
2024-01-26 00:00:00,600803,SELL,700,15.64,14.22,-0.0089
2024-01-26 00:00:00,601058,SELL,1000,10.68,13.87,-0.0396
2024-01-26 00:00:00,600415,SELL,1600,7.1,14.75,0.0172
2024-01-26 00:00:00,300442,SELL,500,20.44,13.27,-0.0449
2024-01-26 00:00:00,600515,BUY,3100,3.77,3.51,
2024-01-26 00:00:00,300759,BUY,500,21.61,3.24,
2024-01-26 00:00:00,603259,BUY,100,62.78,1.89,
2024-01-26 00:00:00,300347,BUY,200,43.15,2.59,
2024-01-26 00:00:00,601009,BUY,1600,7.19,3.45,
2024-01-26 00:00:00,603986,BUY,100,68.44,2.06,
2024-01-26 00:00:00,600926,BUY,1200,9.6,3.46,
2024-01-26 00:00:00,600183,BUY,800,14.82,3.56,
2024-01-26 00:00:00,002475,BUY,400,27.38,3.29,
2024-01-26 00:00:00,601006,BUY,1700,6.7,3.42,
2024-01-26 00:00:00,601689,BUY,300,34.03,3.07,
2024-01-26 00:00:00,601229,BUY,2100,5.54,3.49,
2024-02-02 00:00:00,603259,STOP_LOSS,100,47.8,1.43,-0.2386
2024-02-02 00:00:00,600515,SELL,3100,3.55,14.29,-0.0584
2024-02-02 00:00:00,601009,SELL,1600,7.35,15.27,0.0223
2024-02-02 00:00:00,603986,SELL,100,59.92,7.78,-0.1245
2024-02-02 00:00:00,600926,SELL,1200,9.58,14.93,-0.0021
2024-02-02 00:00:00,600183,SELL,800,13.25,13.77,-0.1059
2024-02-02 00:00:00,002475,SELL,400,25.22,13.1,-0.0789
2024-02-02 00:00:00,601006,SELL,1700,6.69,14.77,-0.0015
2024-02-02 00:00:00,601689,SELL,300,31.67,12.34,-0.0694
2024-02-02 00:00:00,601229,SELL,2100,5.48,14.95,-0.0108
2024-02-02 00:00:00,603893,BUY,300,42.29,3.81,
2024-02-02 00:00:00,600893,BUY,400,29.79,3.58,
2024-02-02 00:00:00,600372,BUY,1200,10.14,3.65,
2024-02-02 00:00:00,600588,BUY,1100,10.71,3.54,
2024-02-02 00:00:00,688126,BUY,600,13.41,2.42,
2024-02-02 00:00:00,002625,BUY,1100,10.94,3.61,
2024-02-02 00:00:00,600346,BUY,1100,10.66,3.52,
2024-02-02 00:00:00,600111,BUY,700,16.17,3.4,
2024-02-02 00:00:00,601236,BUY,1800,6.71,3.63,
2024-02-07 00:00:00,002625,TAKE_PROFIT,400,12.37,6.43,0.1307
2024-02-07 00:00:00,600111,TAKE_PROFIT,200,18.82,4.89,0.1639
2024-02-07 00:00:00,603893,TAKE_PROFIT,100,47.73,6.2,0.1286
2024-02-07 00:00:00,688126,TAKE_PROFIT,200,14.5,3.77,0.0813
2024-02-08 00:00:00,002625,TAKE_PROFIT,200,13.63,3.54,0.2459
2024-02-08 00:00:00,600111,TAKE_PROFIT,100,18.6,2.42,0.1503
2024-02-08 00:00:00,600372,TAKE_PROFIT,400,11.02,5.72,0.0868
2024-02-08 00:00:00,600893,TAKE_PROFIT,100,32.94,4.28,0.1057
2024-02-19 00:00:00,002625,TAKE_PROFIT,500,14.12,9.17,0.2907
2024-02-19 00:00:00,600346,TAKE_PROFIT,400,11.69,6.07,0.0966
2024-02-19 00:00:00,300759,SELL,500,20.88,13.56,-0.0338
2024-02-19 00:00:00,300347,SELL,200,41.8,10.86,-0.0313
2024-02-19 00:00:00,603893,SELL,200,50.45,13.1,0.193
2024-02-19 00:00:00,600893,SELL,300,32.48,12.65,0.0903
2024-02-19 00:00:00,600372,SELL,800,11.13,11.56,0.0976
2024-02-19 00:00:00,600588,SELL,1100,11.48,16.4,0.0719
2024-02-19 00:00:00,688126,SELL,400,14.74,7.66,0.0992
2024-02-19 00:00:00,600346,SELL,700,11.69,10.63,0.0966
2024-02-19 00:00:00,600111,SELL,400,18.43,9.57,0.1398
2024-02-19 00:00:00,601236,SELL,1800,6.91,16.15,0.0298
2024-02-19 00:00:00,601939,BUY,1100,6.25,2.06,
2024-02-19 00:00:00,601916,BUY,3000,2.44,2.2,
2024-02-19 00:00:00,600377,BUY,1400,11.37,4.78,
2024-02-19 00:00:00,600547,BUY,700,20.88,4.39,
2024-02-19 00:00:00,002475,BUY,500,27.05,4.06,
2024-02-19 00:00:00,000538,BUY,300,43.95,3.96,
2024-02-19 00:00:00,600039,BUY,2100,7.44,4.69,
2024-02-19 00:00:00,601328,BUY,1300,5.53,2.16,
2024-02-19 00:00:00,601658,BUY,1700,4.24,2.16,
2024-02-19 00:00:00,600025,BUY,1700,8.88,4.53,
2024-02-19 00:00:00,601766,BUY,2800,5.55,4.67,
2024-02-19 00:00:00,601838,BUY,600,11.54,2.08,
2024-02-26 00:00:00,601916,SELL,3000,2.49,9.7,0.0205
2024-02-26 00:00:00,600547,SELL,700,21.44,19.49,0.0268
2024-02-26 00:00:00,002475,SELL,500,26.99,17.53,-0.0022
2024-02-26 00:00:00,000538,SELL,300,43.58,16.98,-0.0084
2024-02-26 00:00:00,600039,SELL,2100,7.16,19.53,-0.0376
2024-02-26 00:00:00,601328,SELL,1300,5.57,9.4,0.0072
2024-02-26 00:00:00,601658,SELL,1700,4.27,9.43,0.0071
2024-02-26 00:00:00,600025,SELL,1700,9.01,19.89,0.0146
2024-02-26 00:00:00,601838,SELL,600,11.96,9.32,0.0364
2024-02-26 00:00:00,601298,BUY,1400,6.44,2.71,
2024-02-26 00:00:00,600018,BUY,1800,4.97,2.69,
2024-02-26 00:00:00,688009,BUY,4100,4.51,5.55,
2024-02-26 00:00:00,601985,BUY,2200,8.15,5.38,
2024-02-26 00:00:00,003816,BUY,5100,3.64,5.57,
2024-02-26 00:00:00,601988,BUY,2300,3.98,2.75,
2024-02-26 00:00:00,601398,BUY,2000,4.65,2.79,
2024-02-26 00:00:00,601229,BUY,1600,5.59,2.69,
2024-03-01 00:00:00,601766,TAKE_PROFIT,1100,6.11,8.73,0.1009
2024-03-04 00:00:00,601939,SELL,1100,6.21,8.87,-0.0064
2024-03-04 00:00:00,600377,SELL,1400,11.23,20.42,-0.0123
2024-03-04 00:00:00,601766,SELL,1700,6.2,13.69,0.1171
2024-03-04 00:00:00,601298,SELL,1400,6.64,12.07,0.0311
2024-03-04 00:00:00,600018,SELL,1800,4.98,11.64,0.002
2024-03-04 00:00:00,688009,SELL,4100,4.77,25.4,0.0576
2024-03-04 00:00:00,601985,SELL,2200,8.62,24.63,0.0577
2024-03-04 00:00:00,003816,SELL,5100,3.8,25.17,0.044
2024-03-04 00:00:00,601988,SELL,2300,4.03,12.04,0.0126
2024-03-04 00:00:00,601398,SELL,2000,4.65,12.08,0.0
2024-03-04 00:00:00,601229,SELL,1600,5.61,11.66,0.0036
2024-03-04 00:00:00,600089,BUY,800,15.2,3.65,
2024-03-04 00:00:00,600690,BUY,500,22.72,3.41,
2024-03-04 00:00:00,000002,BUY,1300,9.43,3.68,
2024-03-04 00:00:00,000895,BUY,400,25.79,3.1,
2024-03-04 00:00:00,000708,BUY,900,13.32,3.6,
2024-03-04 00:00:00,601658,BUY,3000,4.21,3.79,
2024-03-04 00:00:00,600406,BUY,500,22.62,3.4,
2024-03-04 00:00:00,601021,BUY,200,52.4,3.15,
2024-03-04 00:00:00,601878,BUY,1200,10.14,3.65,
2024-03-04 00:00:00,000651,BUY,300,34.6,3.12,
2024-03-04 00:00:00,002938,BUY,500,21.65,3.25,
2024-03-04 00:00:00,600048,BUY,1400,8.61,3.62,
2024-03-11 00:00:00,600089,SELL,800,15.84,16.46,0.0421
2024-03-11 00:00:00,600690,SELL,500,22.72,14.75,0.0
2024-03-11 00:00:00,000002,SELL,1300,9.46,15.97,0.0032
2024-03-11 00:00:00,000708,SELL,900,13.87,16.21,0.0413
2024-03-11 00:00:00,601658,SELL,3000,4.3,16.75,0.0214
2024-03-11 00:00:00,600406,SELL,500,23.72,15.4,0.0486
2024-03-11 00:00:00,601021,SELL,200,54.15,14.06,0.0334
2024-03-11 00:00:00,601878,SELL,1200,9.95,15.51,-0.0187
2024-03-11 00:00:00,000651,SELL,300,34.94,13.61,0.0098
2024-03-11 00:00:00,002938,SELL,500,20.86,13.55,-0.0365
2024-03-11 00:00:00,600048,SELL,1400,8.83,16.05,0.0256
2024-03-11 00:00:00,000983,BUY,1200,9.97,3.59,
2024-03-11 00:00:00,600039,BUY,1800,7.03,3.8,
2024-03-11 00:00:00,600377,BUY,1100,11.05,3.65,
2024-03-11 00:00:00,600025,BUY,1300,9.37,3.66,
2024-03-11 00:00:00,601898,BUY,1100,10.97,3.62,
2024-03-11 00:00:00,601985,BUY,1400,8.64,3.63,
2024-03-11 00:00:00,601225,BUY,500,23.51,3.53,
2024-03-11 00:00:00,603259,BUY,200,52.13,3.13,
2024-03-11 00:00:00,002594,BUY,100,64.67,1.94,
2024-03-11 00:00:00,000157,BUY,1800,7.12,3.85,
2024-03-11 00:00:00,002422,BUY,400,26.16,3.14,
2024-03-14 00:00:00,002422,TAKE_PROFIT,100,28.39,3.69,0.0852
2024-03-18 00:00:00,000895,SELL,400,25.14,13.06,-0.0252
2024-03-18 00:00:00,000983,SELL,1200,9.11,14.2,-0.0863
2024-03-18 00:00:00,600039,SELL,1800,6.85,16.01,-0.0256
2024-03-18 00:00:00,600377,SELL,1100,10.82,15.46,-0.0208
2024-03-18 00:00:00,600025,SELL,1300,9.09,15.35,-0.0299
2024-03-18 00:00:00,601898,SELL,1100,10.96,15.66,-0.0009
2024-03-18 00:00:00,601985,SELL,1400,8.35,15.18,-0.0336
2024-03-18 00:00:00,601225,SELL,500,21.63,14.05,-0.08
2024-03-18 00:00:00,603259,SELL,200,50.83,13.2,-0.0249
2024-03-18 00:00:00,002594,SELL,100,70.95,9.21,0.0971
2024-03-18 00:00:00,000157,SELL,1800,7.15,16.71,0.0042
2024-03-18 00:00:00,002422,SELL,300,28.84,11.24,0.1024
2024-03-18 00:00:00,601878,BUY,400,10.23,1.23,
2024-03-18 00:00:00,600660,BUY,500,39.43,5.92,
2024-03-18 00:00:00,000776,BUY,300,13.4,1.21,
2024-03-18 00:00:00,601995,BUY,100,34.54,1.04,
2024-03-18 00:00:00,600845,BUY,600,32.78,5.91,
2024-03-18 00:00:00,300498,BUY,1300,17.15,6.7,
2024-03-18 00:00:00,601066,BUY,200,22.92,1.38,
2024-03-18 00:00:00,601211,BUY,300,14.15,1.27,
2024-03-18 00:00:00,002736,BUY,500,8.17,1.23,
2024-03-18 00:00:00,600999,BUY,300,13.51,1.22,
2024-03-18 00:00:00,002625,BUY,1400,15.55,6.54,
2024-03-18 00:00:00,000166,BUY,1000,4.46,1.34,
2024-03-21 00:00:00,300498,TAKE_PROFIT,500,18.62,12.09,0.0857
2024-03-22 00:00:00,002625,TAKE_PROFIT,500,17.12,11.12,0.101
2024-03-25 00:00:00,601878,SELL,400,10.7,5.56,0.0459
2024-03-25 00:00:00,600660,SELL,500,38.62,25.08,-0.0205
2024-03-25 00:00:00,000776,SELL,300,12.77,4.98,-0.047
2024-03-25 00:00:00,601995,SELL,100,32.33,4.2,-0.064
2024-03-25 00:00:00,600845,SELL,600,30.45,23.73,-0.0711
2024-03-25 00:00:00,300498,SELL,800,18.2,18.91,0.0612
2024-03-25 00:00:00,601211,SELL,300,13.55,5.28,-0.0424
2024-03-25 00:00:00,002736,SELL,500,7.75,5.03,-0.0514
2024-03-25 00:00:00,600999,SELL,300,13.16,5.13,-0.0259
2024-03-25 00:00:00,002625,SELL,900,17.12,20.01,0.101
2024-03-25 00:00:00,000166,SELL,1000,4.32,5.61,-0.0314
2024-03-25 00:00:00,600030,BUY,600,18.51,3.34,
2024-03-25 00:00:00,600031,BUY,900,13.93,3.76,
2024-03-25 00:00:00,600176,BUY,1300,9.78,3.82,
2024-03-25 00:00:00,000425,BUY,2100,5.95,3.75,
2024-03-25 00:00:00,601688,BUY,900,12.94,3.5,
2024-03-25 00:00:00,600803,BUY,700,17.3,3.64,
2024-03-25 00:00:00,000999,BUY,400,28.63,3.44,
2024-03-25 00:00:00,002709,BUY,600,19.49,3.51,
2024-03-25 00:00:00,300759,BUY,600,20.72,3.73,
2024-03-25 00:00:00,000157,BUY,1700,7.12,3.63,
2024-03-25 00:00:00,002463,BUY,400,29.14,3.5,
2024-03-26 00:00:00,002709,TAKE_PROFIT,200,21.44,5.57,0.1001
2024-04-01 00:00:00,002709,TAKE_PROFIT,100,22.59,2.93,0.1591
2024-04-01 00:00:00,601066,SELL,200,21.63,5.62,-0.0563
2024-04-01 00:00:00,600030,SELL,600,18.42,14.35,-0.0049
2024-04-01 00:00:00,600031,SELL,900,14.29,16.7,0.0258
2024-04-01 00:00:00,600176,SELL,1300,10.56,17.83,0.0798
2024-04-01 00:00:00,000425,SELL,2100,6.27,17.1,0.0538
2024-04-01 00:00:00,601688,SELL,900,13.34,15.59,0.0309
2024-04-01 00:00:00,000999,SELL,400,28.84,14.98,0.0073
2024-04-01 00:00:00,002709,SELL,300,22.59,8.8,0.1591
2024-04-01 00:00:00,300759,SELL,600,20.62,16.07,-0.0048
2024-04-01 00:00:00,000157,SELL,1700,7.62,16.82,0.0702
2024-04-01 00:00:00,002463,SELL,400,30.67,15.93,0.0525
2024-04-01 00:00:00,000538,BUY,200,44.71,2.69,
2024-04-01 00:00:00,600377,BUY,1200,10.54,3.8,
2024-04-01 00:00:00,601607,BUY,700,16.81,3.53,
2024-04-01 00:00:00,601818,BUY,4800,2.71,3.91,
2024-04-01 00:00:00,601668,BUY,2700,4.78,3.88,
2024-04-01 00:00:00,601816,BUY,2700,4.83,3.92,
2024-04-01 00:00:00,601211,BUY,900,13.18,3.56,
2024-04-01 00:00:00,601166,BUY,900,13.8,3.73,
2024-04-01 00:00:00,600845,BUY,400,29.27,3.52,
2024-04-01 00:00:00,603195,BUY,200,47.97,2.88,
2024-04-01 00:00:00,600048,BUY,1500,8.48,3.82,
2024-04-10 00:00:00,600803,SELL,700,17.24,15.67,-0.0035
2024-04-10 00:00:00,000538,SELL,200,44.59,11.58,-0.0027
2024-04-10 00:00:00,600377,SELL,1200,10.76,16.77,0.0209
2024-04-10 00:00:00,601607,SELL,700,15.99,14.54,-0.0488
2024-04-10 00:00:00,601818,SELL,4800,2.68,16.71,-0.0111
2024-04-10 00:00:00,601668,SELL,2700,4.58,16.06,-0.0418
2024-04-10 00:00:00,601816,SELL,2700,4.83,16.94,0.0
2024-04-10 00:00:00,601211,SELL,900,12.59,14.72,-0.0448
2024-04-10 00:00:00,601166,SELL,900,13.7,16.01,-0.0072
2024-04-10 00:00:00,600845,SELL,400,30.52,15.85,0.0427
2024-04-10 00:00:00,603195,SELL,200,49.06,12.74,0.0227
2024-04-10 00:00:00,600048,SELL,1500,7.58,14.77,-0.1061
2024-04-10 00:00:00,601238,BUY,1400,9.17,3.86,
2024-04-10 00:00:00,601888,BUY,100,75.62,2.27,
2024-04-10 00:00:00,601318,BUY,300,35.59,3.21,
2024-04-10 00:00:00,600030,BUY,700,17.47,3.67,
2024-04-10 00:00:00,601688,BUY,1000,12.64,3.8,
2024-04-10 00:00:00,600183,BUY,800,15.03,3.61,
2024-04-10 00:00:00,000002,BUY,1700,7.58,3.87,
2024-04-10 00:00:00,000651,BUY,300,32.74,2.95,
2024-04-10 00:00:00,000858,BUY,100,128.87,3.87,
2024-04-10 00:00:00,300274,BUY,100,68.67,2.06,
2024-04-10 00:00:00,600089,BUY,900,13.83,3.74,
2024-04-10 00:00:00,002142,BUY,600,19.05,3.43,
2024-04-17 00:00:00,002142,TAKE_PROFIT,200,20.62,5.36,0.0824
2024-04-17 00:00:00,601238,SELL,1400,8.45,15.36,-0.0785
2024-04-17 00:00:00,601888,SELL,100,73.84,9.59,-0.0235
2024-04-17 00:00:00,601318,SELL,300,35.36,13.78,-0.0065
2024-04-17 00:00:00,600030,SELL,700,17.18,15.62,-0.0166
2024-04-17 00:00:00,601688,SELL,1000,12.63,16.4,-0.0008
2024-04-17 00:00:00,600183,SELL,800,15.56,16.17,0.0353
2024-04-17 00:00:00,000002,SELL,1700,7.1,15.68,-0.0633
2024-04-17 00:00:00,000651,SELL,300,34.17,13.31,0.0437
2024-04-17 00:00:00,000858,SELL,100,130.83,16.99,0.0152
2024-04-17 00:00:00,300274,SELL,100,68.32,8.87,-0.0051
2024-04-17 00:00:00,600089,SELL,900,14.19,16.59,0.026
2024-04-17 00:00:00,002142,SELL,400,20.62,10.71,0.0824
2024-04-17 00:00:00,600015,BUY,900,5.97,1.61,
2024-04-17 00:00:00,600926,BUY,500,10.64,1.6,
2024-04-17 00:00:00,601229,BUY,900,5.99,1.62,
2024-04-17 00:00:00,600415,BUY,2800,8.1,6.81,
2024-04-17 00:00:00,000408,BUY,800,26.85,6.45,
2024-04-17 00:00:00,601021,BUY,400,55.44,6.66,
2024-04-17 00:00:00,600036,BUY,100,29.34,0.88,
2024-04-17 00:00:00,000895,BUY,900,23.55,6.36,
2024-04-17 00:00:00,601939,BUY,800,6.46,1.55,
2024-04-17 00:00:00,600016,BUY,1500,3.52,1.59,
2024-04-17 00:00:00,601998,BUY,800,6.46,1.55,
2024-04-17 00:00:00,000538,BUY,400,49.41,5.94,
2024-04-18 00:00:00,601998,TAKE_PROFIT,300,7.05,2.75,0.0913
2024-04-19 00:00:00,000408,TAKE_PROFIT,300,29.37,11.44,0.0939
2024-04-24 00:00:00,600015,SELL,900,6.0,7.01,0.005
2024-04-24 00:00:00,600926,SELL,500,11.03,7.16,0.0367
2024-04-24 00:00:00,601229,SELL,900,6.01,7.02,0.0033
2024-04-24 00:00:00,600415,SELL,2800,7.86,28.58,-0.0296
2024-04-24 00:00:00,000408,SELL,500,26.83,17.42,-0.0007
2024-04-24 00:00:00,601021,SELL,400,56.68,29.44,0.0224
2024-04-24 00:00:00,600036,SELL,100,29.49,3.83,0.0051
2024-04-24 00:00:00,000895,SELL,900,23.93,27.97,0.0161
2024-04-24 00:00:00,601939,SELL,800,6.43,6.68,-0.0046
2024-04-24 00:00:00,600016,SELL,1500,3.47,6.76,-0.0142
2024-04-24 00:00:00,601998,SELL,500,6.18,4.01,-0.0433
2024-04-24 00:00:00,000538,SELL,400,48.87,25.39,-0.0109
2024-04-24 00:00:00,300122,BUY,300,32.84,2.96,
2024-04-24 00:00:00,300251,BUY,1400,8.7,3.66,
2024-04-24 00:00:00,600438,BUY,600,20.97,3.78,
2024-04-24 00:00:00,601838,BUY,1000,12.8,3.84,
2024-04-24 00:00:00,002460,BUY,400,32.26,3.88,
2024-04-24 00:00:00,600011,BUY,1400,9.17,3.86,
2024-04-24 00:00:00,600845,BUY,400,31.54,3.79,
2024-04-24 00:00:00,600585,BUY,600,20.61,3.71,
2024-04-24 00:00:00,300394,BUY,100,75.96,2.28,
2024-04-24 00:00:00,002601,BUY,600,19.14,3.45,
2024-04-24 00:00:00,000157,BUY,1600,7.7,3.7,
2024-04-24 00:00:00,601225,BUY,500,22.42,3.37,
2024-04-29 00:00:00,002460,TAKE_PROFIT,100,35.38,4.59,0.0967
2024-05-06 00:00:00,300122,TAKE_PROFIT,100,35.68,4.63,0.0865
2024-05-06 00:00:00,300122,SELL,200,35.68,9.27,0.0865
2024-05-06 00:00:00,300251,SELL,1400,9.37,17.04,0.077
2024-05-06 00:00:00,600438,SELL,600,21.1,16.44,0.0062
2024-05-06 00:00:00,601838,SELL,1000,13.3,17.27,0.0391
2024-05-06 00:00:00,002460,SELL,300,35.17,13.7,0.0902
2024-05-06 00:00:00,600011,SELL,1400,8.9,16.18,-0.0294
2024-05-06 00:00:00,600845,SELL,400,32.97,17.13,0.0453
2024-05-06 00:00:00,600585,SELL,600,21.38,16.66,0.0374
2024-05-06 00:00:00,300394,SELL,100,76.67,9.96,0.0093
2024-05-06 00:00:00,002601,SELL,600,20.2,15.74,0.0554
2024-05-06 00:00:00,000157,SELL,1600,7.87,16.35,0.0221
2024-05-06 00:00:00,601225,SELL,500,21.23,13.79,-0.0531
2024-05-06 00:00:00,601816,BUY,2900,5.01,4.36,
2024-05-06 00:00:00,000895,BUY,400,23.75,2.85,
2024-05-06 00:00:00,000338,BUY,900,15.78,4.26,
2024-05-06 00:00:00,600016,BUY,4300,3.43,4.43,
2024-05-06 00:00:00,600406,BUY,600,21.94,3.95,
2024-05-06 00:00:00,002304,BUY,100,87.34,2.62,
2024-05-06 00:00:00,603369,BUY,100,54.35,1.63,
2024-05-06 00:00:00,601988,BUY,3700,4.0,4.44,
2024-05-06 00:00:00,000725,BUY,3300,4.43,4.39,
2024-05-06 00:00:00,601857,BUY,1600,9.01,4.33,
2024-05-06 00:00:00,601006,BUY,2300,6.22,4.3,
2024-05-13 00:00:00,000895,SELL,400,23.73,12.33,-0.0008
2024-05-13 00:00:00,000338,SELL,900,16.23,18.97,0.0285
2024-05-13 00:00:00,600016,SELL,4300,3.41,19.04,-0.0058
2024-05-13 00:00:00,600406,SELL,600,22.96,17.89,0.0465
2024-05-13 00:00:00,002304,SELL,100,84.51,10.98,-0.0324
2024-05-13 00:00:00,603369,SELL,100,53.7,6.97,-0.012
2024-05-13 00:00:00,601988,SELL,3700,3.98,19.12,-0.005
2024-05-13 00:00:00,000725,SELL,3300,4.27,18.3,-0.0361
2024-05-13 00:00:00,601857,SELL,1600,9.02,18.74,0.0011
2024-05-13 00:00:00,601006,SELL,2300,6.39,19.09,0.0273
2024-05-13 00:00:00,601169,BUY,3800,5.11,5.83,
2024-05-13 00:00:00,603259,BUY,400,43.96,5.28,
2024-05-13 00:00:00,601607,BUY,1100,17.42,5.75,
2024-05-13 00:00:00,300347,BUY,300,56.68,5.11,
2024-05-20 00:00:00,601816,SELL,2900,5.0,18.83,-0.002
2024-05-20 00:00:00,601169,SELL,3800,5.16,25.46,0.0098
2024-05-20 00:00:00,603259,SELL,400,42.54,22.1,-0.0323
2024-05-20 00:00:00,601607,SELL,1100,17.64,25.2,0.0126
2024-05-20 00:00:00,300347,SELL,300,57.4,22.36,0.0127
2024-05-20 00:00:00,000338,BUY,800,15.11,3.63,
2024-05-20 00:00:00,600690,BUY,400,28.18,3.38,
2024-05-20 00:00:00,002028,BUY,100,69.23,2.08,
2024-05-20 00:00:00,600029,BUY,2200,5.97,3.94,
2024-05-20 00:00:00,601877,BUY,600,20.66,3.72,
2024-05-20 00:00:00,600406,BUY,600,21.62,3.9,
2024-05-20 00:00:00,600660,BUY,200,44.72,2.69,
2024-05-20 00:00:00,000333,BUY,200,63.11,3.79,
2024-05-20 00:00:00,601328,BUY,2100,6.19,3.9,
2024-05-20 00:00:00,000100,BUY,3000,4.34,3.91,
2024-05-20 00:00:00,601788,BUY,800,16.12,3.87,
2024-05-20 00:00:00,601838,BUY,900,14.2,3.84,
2024-05-27 00:00:00,000338,SELL,800,15.12,15.71,0.0007
2024-05-27 00:00:00,600690,SELL,400,28.46,14.78,0.0099
2024-05-27 00:00:00,002028,SELL,100,71.25,9.25,0.0292
2024-05-27 00:00:00,600029,SELL,2200,5.98,17.09,0.0017
2024-05-27 00:00:00,601877,SELL,600,20.72,16.15,0.0029
2024-05-27 00:00:00,600406,SELL,600,21.8,16.99,0.0083
2024-05-27 00:00:00,600660,SELL,200,44.51,11.56,-0.0047
2024-05-27 00:00:00,000333,SELL,200,64.07,16.64,0.0152
2024-05-27 00:00:00,601328,SELL,2100,6.28,17.13,0.0145
2024-05-27 00:00:00,000100,SELL,3000,4.33,16.87,-0.0023
2024-05-27 00:00:00,601788,SELL,800,15.59,16.2,-0.0329
2024-05-27 00:00:00,601838,SELL,900,14.34,16.76,0.0099
2024-05-27 00:00:00,601211,BUY,900,13.27,3.59,
2024-05-27 00:00:00,600588,BUY,1100,11.13,3.68,
2024-05-27 00:00:00,601100,BUY,200,49.85,2.99,
2024-05-27 00:00:00,600176,BUY,1100,11.42,3.77,
2024-05-27 00:00:00,688012,BUY,100,128.9,3.87,
2024-05-27 00:00:00,300413,BUY,500,23.21,3.48,
2024-05-27 00:00:00,688981,BUY,300,43.13,3.89,
2024-05-27 00:00:00,601888,BUY,100,70.24,2.11,
2024-05-27 00:00:00,603392,BUY,100,67.06,2.01,
2024-05-27 00:00:00,002311,BUY,200,51.24,3.08,
2024-05-27 00:00:00,000301,BUY,1400,9.03,3.8,
2024-06-03 00:00:00,601211,SELL,900,12.88,15.05,-0.0294
2024-06-03 00:00:00,600588,SELL,1100,10.93,15.61,-0.018
2024-06-03 00:00:00,601100,SELL,200,47.09,12.23,-0.0554
2024-06-03 00:00:00,600176,SELL,1100,11.04,15.77,-0.0333
2024-06-03 00:00:00,688012,SELL,100,137.08,17.8,0.0635
2024-06-03 00:00:00,300413,SELL,500,22.95,14.9,-0.0112
2024-06-03 00:00:00,688981,SELL,300,45.44,17.7,0.0536
2024-06-03 00:00:00,601888,SELL,100,67.43,8.76,-0.04
2024-06-03 00:00:00,603392,SELL,100,66.55,8.64,-0.0076
2024-06-03 00:00:00,002311,SELL,200,49.31,12.81,-0.0377
2024-06-03 00:00:00,000301,SELL,1400,8.67,15.76,-0.0399
2024-06-03 00:00:00,600919,BUY,1100,6.89,2.28,
2024-06-03 00:00:00,601688,BUY,1300,12.26,4.79,
