date,nav,cash,n_hold,ret
2022-08-23,178886.30780000027,3804.3078000002715,5,0.0001509566392272621
2022-08-24,178615.30780000027,3804.3078000002715,5,-0.0015149286903667347
2022-08-25,179922.30780000027,3804.3078000002715,5,0.007317401941066892
2022-08-26,179517.30780000027,3804.3078000002715,5,-0.0022509715718530554
2022-08-29,179405.25980000026,2477.259800000269,5,-0.0006241626580365534
2022-08-30,180266.25980000026,2477.259800000269,5,0.004799190396980846
2022-08-31,180308.2598000003,2477.259800000269,5,0.00023298869154242396
2022-09-01,180261.25980000026,2477.259800000269,5,-0.00026066470860608426
2022-09-02,180406.25980000026,2477.259800000269,5,0.0008043880319092978
2022-09-05,181698.47900000028,1976.4790000002758,5,0.007162829058329656
2022-09-06,182549.47900000028,1976.4790000002758,5,0.0046835835097991385
2022-09-07,182663.47900000028,1976.4790000002758,5,0.0006244882243680028
2022-09-08,183635.47900000028,1976.4790000002758,5,0.00532126074309569
2022-09-09,184878.47900000028,1976.4790000002758,5,0.006768844488923564
2022-09-13,185450.64780000027,2327.6478000002753,5,0.0030948372308925443
2022-09-14,183419.64780000027,2327.6478000002753,5,-0.010951700757553251
2022-09-15,183900.64780000027,2327.6478000002753,5,0.0026224017206950556
2022-09-16,181351.64780000027,2327.6478000002753,5,-0.013860745084335657
2022-09-19,182143.64780000027,2327.6478000002753,5,0.004367205975836841
2022-09-20,181752.5110000003,2319.5110000002824,5,-0.002147408403884943
2022-09-21,182418.5110000003,2319.5110000002824,5,0.003664323515178314
2022-09-22,181226.5110000003,2319.5110000002824,5,-0.00653442456834874
2022-09-23,179479.5110000003,2319.5110000002824,5,-0.009639869963616987
2022-09-26,176771.5110000003,2319.5110000002824,5,-0.015088073200734242
2022-09-27,179100.3373000003,6630.33730000029,5,0.013174217309258607
2022-09-28,177738.3373000003,6630.33730000029,5,-0.007604675795325755
2022-09-29,176609.3373000003,6630.33730000029,5,-0.006352034215861835
2022-09-30,177726.3373000003,6630.33730000029,5,0.006324693909601109
2022-10-10,177019.3373000003,6630.33730000029,5,-0.003978026052529282
2022-10-11,175113.3373000003,6630.33730000029,5,-0.0107671852638892
2022-10-12,178311.3373000003,6630.33730000029,5,0.01826245818456007
2022-10-13,178032.3373000003,6630.33730000029,5,-0.0015646789723223753
2022-10-14,178073.3373000003,6630.33730000029,5,0.0002302952408634873
2022-10-17,179187.3373000003,6630.33730000029,5,0.006255849510604872
2022-10-18,177336.50290000028,2676.5029000002905,5,-0.010329046839405276
2022-10-19,177061.50290000028,2676.5029000002905,5,-0.0015507241628367474
2022-10-20,178295.50290000028,2676.5029000002905,5,0.006969329751464581
2022-10-21,178630.50290000028,2676.5029000002905,5,0.0018789032507897652
2022-10-24,175478.50290000028,2676.5029000002905,5,-0.017645362627482064
2022-10-25,175087.7421000003,2120.742100000287,5,-0.0022268300306999
2022-10-26,174286.7421000003,2120.742100000287,5,-0.004574849103614054
2022-10-27,173852.7421000003,2120.742100000287,5,-0.0024901492492812594
2022-10-28,172580.7421000003,2120.742100000287,5,-0.007316536884234726
2022-10-31,169565.7421000003,2120.742100000287,5,-0.017470083644981593
2022-11-01,172894.27500000029,2152.275000000285,5,0.01962974866725742
2022-11-02,171945.27500000029,2152.275000000285,5,-0.00548890355102849
2022-11-03,171834.27500000029,2152.275000000285,5,-0.0006455542322986174
2022-11-04,176352.27500000029,2152.275000000285,5,0.02629277540816566
2022-11-07,176454.27500000029,2152.275000000285,5,0.0005783877752640887
2022-11-08,176076.27500000029,2152.275000000285,5,-0.002142198028356024
2022-11-09,175192.27500000029,2152.275000000285,5,-0.005020551462711298
2022-11-10,176011.27500000029,2152.275000000285,5,0.004674863660512507
2022-11-11,179387.27500000029,2152.275000000285,5,0.019180589425308092
2022-11-14,181717.27500000029,2152.275000000285,5,0.01298865819774564
2022-11-15,181855.27500000029,2152.275000000285,5,0.0007594214694226498
2022-11-16,180389.27500000029,2152.275000000285,5,-0.008061355382735003
2022-11-17,181256.27500000029,2152.275000000285,5,0.0048062724349882124
2022-11-18,180042.27500000029,2152.275000000285,5,-0.006697699155518877
2022-11-21,179430.27500000029,2152.275000000285,5,-0.003399201659721296
2022-11-22,181817.6047000003,3900.6047000002836,5,0.013305055125173215
2022-11-23,183143.6047000003,3900.6047000002836,5,0.00729302314914948
2022-11-24,182236.6047000003,3900.6047000002836,5,-0.0049523978819010495
2022-11-25,184068.6047000003,3900.6047000002836,5,0.010052865081720874
2022-11-28,181944.6047000003,3900.6047000002836,5,-0.011539175860336148
2022-11-29,183115.0775000003,2044.0775000002905,5,0.0064331272803057615
2022-11-30,183111.0775000003,2044.0775000002905,5,-2.1844187024999684e-05
2022-12-01,182688.0775000003,2044.0775000002905,5,-0.002310073239561339
2022-12-02,181199.0775000003,2044.0775000002905,5,-0.008150504512260737
2022-12-05,186193.0775000003,2044.0775000002905,5,0.027560846715679377
2022-12-06,185420.0045000003,2174.004500000294,5,-0.004151996467215646
2022-12-07,184310.0045000003,2174.004500000294,5,-0.005986409087806899
2022-12-08,185235.0045000003,2174.004500000294,5,0.005018718340924266
2022-12-09,184165.0045000003,2174.004500000294,5,-0.005776445995659518
2022-12-12,182207.0045000003,2174.004500000294,5,-0.010631770163478604
2022-12-13,182184.4617000003,5306.461700000305,5,-0.000123720819964368
2022-12-14,182358.4617000003,5306.461700000305,5,0.000955075961892593
2022-12-15,181095.4617000003,5306.461700000305,5,-0.006925919358092503
2022-12-16,182130.4617000003,5306.461700000305,5,0.005715217765724923
2022-12-19,179681.4617000003,5306.461700000305,5,-0.013446405269832984
2022-12-20,178294.9549000003,2282.95490000031,5,-0.00771647106430462
2022-12-21,178639.9549000003,2282.95490000031,5,0.001934995862297395
2022-12-22,178649.9549000003,2282.95490000031,5,5.5978518386901044e-05
2022-12-23,179128.9549000003,2282.95490000031,5,0.0026812209399555975
2022-12-26,178763.9549000003,2282.95490000031,5,-0.00203763819313163
2022-12-27,180528.9527000003,2031.9527000003145,5,0.009873342760778225
2022-12-28,180528.9527000003,2031.9527000003145,5,0.0
2022-12-29,179557.9527000003,2031.9527000003145,5,-0.0053786386365050065
2022-12-30,180907.9527000003,2031.9527000003145,5,0.007518463981684764
2023-01-03,180651.9527000003,2031.9527000003145,5,-0.001415084280040002
2023-01-04,182601.98150000031,4535.981500000322,5,0.01079439646710223
2023-01-05,183601.98150000031,4535.981500000322,5,0.005476391832034855
2023-01-06,184854.98150000031,4535.981500000322,5,0.006824545082592115
2023-01-09,185047.98150000031,4535.981500000322,5,0.0010440616662525937
2023-01-10,184867.98150000031,4535.981500000322,5,-0.0009727206886609441
2023-01-11,185590.87150000033,1996.8715000003212,5,0.003910303959260952
2023-01-12,185971.87150000033,1996.8715000003212,5,0.002052902693546521
2023-01-13,188396.87150000033,1996.8715000003212,5,0.013039606368643764
2023-01-16,187838.87150000033,1996.8715000003212,5,-0.0029618326225762104
2023-01-17,186261.87150000033,1996.8715000003212,5,-0.00839549336836809
2023-01-18,186328.52060000034,4578.520600000324,5,0.00035782470917578024
2023-01-19,186734.52060000034,4578.520600000324,5,0.00217894715576894
2023-01-20,187884.52060000034,4578.520600000324,5,0.006158475660016816
2023-01-30,188471.52060000034,4578.520600000324,5,0.0031242595085825275
2023-01-31,188373.52060000034,4578.520600000324,5,-0.0005199724589053378
2023-02-01,188606.82000000033,2143.820000000327,5,0.001238493601738222
2023-02-02,187822.82000000033,2143.820000000327,5,-0.004156795602619279
2023-02-03,187039.82000000033,2143.820000000327,5,-0.004168822510491554
2023-02-06,186522.82000000033,2143.820000000327,5,-0.0027641172879657727
2023-02-07,187148.82000000033,2143.820000000327,5,0.0033561577076735016
2023-02-08,186721.86440000034,2074.8644000003333,5,-0.0022813694470528167
2023-02-09,187338.86440000034,2074.8644000003333,5,0.003304380030601184
2023-02-10,187443.86440000034,2074.8644000003333,5,0.0005604816722695194
2023-02-13,186992.86440000034,2074.8644000003333,5,-0.002406053681424214
2023-02-14,187322.86440000034,2074.8644000003333,5,0.001764773223079219
2023-02-15,186667.86440000034,2074.8644000003333,5,-0.003496636687133625
2023-02-16,186497.86440000034,2074.8644000003333,5,-0.0009107084422186329
2023-02-17,186217.86440000034,2074.8644000003333,5,-0.001501357674527859
2023-02-20,188430.86440000034,2074.8644000003333,5,0.011883929649447733
2023-02-21,189011.86440000034,2074.8644000003333,5,0.003083358991373464
2023-02-22,188204.63610000032,4412.636100000331,5,-0.004270781109759869
2023-02-23,188624.63610000032,4412.636100000331,5,0.0022316134644888574
2023-02-24,187568.63610000032,4412.636100000331,5,-0.005598420343354116
2023-02-27,187292.63610000032,4412.636100000331,5,-0.0014714613580324443
2023-02-28,188363.63610000032,4412.636100000331,5,0.0057183241279608055
2023-03-01,189259.66450000033,2085.6645000003336,5,0.004756907535615307
2023-03-02,190878.66450000033,2085.6645000003336,5,0.0085543848145202
2023-03-03,192978.66450000033,2085.6645000003336,5,0.01100175342016807
2023-03-06,192510.66450000033,2085.6645000003336,5,-0.0024251385572211515
2023-03-07,193338.66450000033,2085.6645000003336,5,0.004301060422551295
2023-03-08,192389.82970000035,26127.829700000337,5,-0.0049076308789749445
2023-03-09,191633.82970000035,26127.829700000337,5,-0.003929521644563283
2023-03-10,191162.82970000035,26127.829700000337,5,-0.0024578123848870703
2023-03-13,191109.82970000035,26127.829700000337,5,-0.00027725055170602086
2023-03-14,188978.82970000035,26127.829700000337,5,-0.011150656161146633
2023-03-15,191838.14350000035,6433.14350000034,5,0.015130339226563594
2023-03-16,193761.14350000035,6433.14350000034,5,0.010024075321600545
2023-03-17,194461.14350000035,6433.14350000034,5,0.003612695442210878
2023-03-20,196144.14350000035,6433.14350000034,5,0.008654685299636755
2023-03-21,193989.14350000035,6433.14350000034,5,-0.010986817967369
2023-03-22,193918.14860000034,8216.148600000335,5,-0.0003659735731552649
2023-03-23,194175.14860000034,8216.148600000335,5,0.0013253014318432843
2023-03-24,193500.14860000034,8216.148600000335,5,-0.003476242994362222
2023-03-27,192971.14860000034,8216.148600000335,5,-0.0027338480297166567
2023-03-28,193258.14860000034,8216.148600000335,5,0.0014872689626515
2023-03-29,193556.20160000035,8544.201600000342,5,0.0015422532098086084
2023-03-30,193875.20160000035,8544.201600000342,5,0.001648100124733931
2023-03-31,193612.20160000035,8544.201600000342,5,-0.0013565427544602882
2023-04-03,194736.20160000035,8544.201600000342,5,0.005805419238618992
2023-04-04,196518.20160000035,8544.201600000342,5,0.009150840908668467
2023-04-06,195021.60460000034,2489.6046000003407,5,-0.007615564297938304
2023-04-07,195664.60460000034,2489.6046000003407,5,0.0032970706056840715
2023-04-10,195273.60460000034,2489.6046000003407,5,-0.001998317482098111
2023-04-11,194095.60460000034,2489.6046000003407,5,-0.006032561351100307
2023-04-12,194583.60460000034,2489.6046000003407,5,0.0025142248893563757
2023-04-13,194631.26740000036,2573.2674000003462,5,0.00024494766708627047
2023-04-14,194546.26740000036,2573.2674000003462,5,-0.0004367232517954456
2023-04-17,197474.26740000036,2573.2674000003462,5,0.015050404405754225
2023-04-18,200801.26740000036,2573.2674000003462,5,0.016847764743245675
2023-04-19,200940.26740000036,2573.2674000003462,5,0.0006922267065332388
2023-04-20,200331.59280000033,4129.5928000003405,5,-0.0030291320295119384
2023-04-21,198887.59280000033,4129.5928000003405,5,-0.007208049313727649
2023-04-24,198864.59280000033,4129.5928000003405,5,-0.00011564321170665082
2023-04-25,200868.59280000033,4129.5928000003405,5,0.010077208676435578
2023-04-26,199014.59280000033,4129.5928000003405,5,-0.00922991481224733
2023-04-27,202229.34340000036,7233.343400000347,5,0.016153341093086082
2023-04-28,204694.34340000036,7233.343400000347,5,0.012189131203993231
2023-05-04,206705.34340000036,7233.343400000347,5,0.009824404361141736
2023-05-05,206755.34340000036,7233.343400000347,5,0.00024189021520970577
2023-05-08,209068.34340000036,7233.343400000347,5,0.011187135297031414
2023-05-09,206530.09150000036,7416.091500000366,5,-0.01214077587606699
2023-05-10,208057.09150000036,7416.091500000366,5,0.007393595717261281
2023-05-11,211787.09150000036,7416.091500000366,5,0.017927771522269875
2023-05-12,212451.09150000036,7416.091500000366,5,0.0031352241314479556
2023-05-15,214568.09150000036,7416.091500000366,5,0.009964646380741238
2023-05-16,212029.94430000038,3040.9443000003666,5,-0.011829099015871036
2023-05-17,211082.94430000038,3040.9443000003666,5,-0.004466350274846542
2023-05-18,211044.94430000035,3040.9443000003666,5,-0.0001800240191174307
2023-05-19,211359.94430000038,3040.9443000003666,5,0.0014925730680013238
2023-05-22,217604.94430000038,3040.9443000003666,5,0.029546752676732124
2023-05-23,216301.07650000037,6168.076500000374,5,-0.005991903374228613
2023-05-24,213416.07650000037,6168.076500000374,5,-0.01333789016070841
2023-05-25,214213.07650000037,6168.076500000374,5,0.003734489046330003
2023-05-26,216547.07650000037,6168.076500000374,5,0.010895693382191762
2023-05-29,217145.07650000037,6168.076500000374,5,0.0027615242360474745
2023-05-30,217206.81300000037,7941.81300000038,5,0.0002843099230942503
2023-05-31,213300.81300000037,7941.81300000038,5,-0.017982861338700196
2023-06-01,206293.81300000037,7941.81300000038,5,-0.03285032017200984
2023-06-02,195171.81300000037,7941.81300000038,5,-0.05391339584188104
2023-06-05,194509.81300000037,7941.81300000038,5,-0.0033918832326469417
2023-06-06,191581.1644000004,4349.164400000387,5,-0.015056559640001188
2023-06-07,191911.1644000004,4349.164400000387,5,0.0017225075389508682
2023-06-08,192031.1644000004,4349.164400000387,5,0.0006252893122460357
2023-06-09,191683.1644000004,4349.164400000387,5,-0.0018122058525621432
2023-06-12,195083.1644000004,4349.164400000387,5,0.017737603668233293
2023-06-13,196011.6417000004,4077.6417000003858,5,0.004759392246151295
2023-06-14,195788.6417000004,4077.6417000003858,5,-0.0011376875274649034
2023-06-15,195789.6417000004,4077.6417000003858,5,5.107548585625565e-06
2023-06-16,196553.6417000004,4077.6417000003858,5,0.0039021471890257065
2023-06-19,192906.6417000004,4077.6417000003858,5,-0.018554731260418067
2023-06-20,191184.95150000037,2221.9515000003885,5,-0.00892499182416695
2023-06-21,190161.95150000037,2221.9515000003885,5,-0.005350839550779196
2023-06-26,185263.95150000037,2221.9515000003885,5,-0.02575699271786236
2023-06-27,187247.95150000037,2221.9515000003885,5,0.010709045035131926
2023-06-28,187749.95150000037,2221.9515000003885,5,0.0026809372064078296
2023-06-29,186970.6682000004,2154.6682000003857,5,-0.004150644480991894
2023-06-30,188063.6682000004,2154.6682000003857,5,0.005845836732159659
2023-07-03,190715.6682000004,2154.6682000003857,5,0.014101607319387588
2023-07-04,189238.6682000004,2154.6682000003857,5,-0.007744513148500665
2023-07-05,188483.6682000004,2154.6682000003857,5,-0.003989670859457006
2023-07-06,187327.6682000004,2154.6682000003857,5,-0.006133157376655873
2023-07-07,187803.6682000004,2154.6682000003857,5,0.002541002109158752
2023-07-10,187301.6682000004,2154.6682000003857,5,-0.0026730042326191805
2023-07-11,188151.6682000004,2154.6682000003857,5,0.004538133633131158
2023-07-12,186990.6682000004,2154.6682000003857,5,-0.006170553846835292
2023-07-13,188660.6682000004,2154.6682000003857,5,0.008930926960557306
2023-07-14,188850.6682000004,2154.6682000003857,5,0.0010070991575126254
2023-07-17,185573.6682000004,2154.6682000003857,5,-0.01735233468451125
2023-07-18,185201.66820000036,2154.6682000003857,5,-0.0020045947445469503
2023-07-19,185727.6682000004,2154.6682000003857,5,0.002840147203382548
2023-07-20,184463.46740000037,2301.467400000387,5,-0.0068067445860499065
2023-07-21,182796.46740000037,2301.467400000387,5,-0.009037019760585907
2023-07-24,183102.46740000037,2301.467400000387,5,0.001673992962513804
2023-07-25,185817.46740000037,2301.467400000387,5,0.014827763047391862
2023-07-26,186498.46740000037,2301.467400000387,5,0.0036648868888846664
2023-07-27,187540.5396000004,3673.5396000003966,5,0.005587564415556301
2023-07-28,190594.5396000004,3673.5396000003966,5,0.0162844791132295
2023-07-31,191533.5396000004,3673.5396000003966,5,0.0049266888861070335
2023-08-01,192120.5396000004,3673.5396000003966,5,0.003064737388688732
2023-08-02,189301.5396000004,3673.5396000003966,5,-0.01467307975435228
2023-08-03,189936.4061000004,4460.406100000408,5,0.0033537313079519127
2023-08-04,189169.4061000004,4460.406100000408,5,-0.004038193707825433
2023-08-07,187658.4061000004,4460.406100000408,5,-0.007987549525853233
2023-08-08,187847.4061000004,4460.406100000408,5,0.0010071491276510969
2023-08-09,187687.4061000004,4460.406100000408,5,-0.0008517551736372253
2023-08-10,188315.99230000042,2252.992300000413,5,0.003349112298270507
2023-08-11,184897.99230000042,2252.992300000413,5,-0.018150343782565637
2023-08-14,184511.9923000004,2252.992300000413,5,-0.0020876375951867088
2023-08-15,188556.9923000004,2252.992300000413,5,0.02192269428982807
2023-08-16,187614.9923000004,2252.992300000413,5,-0.004995837006676718
2023-08-17,186781.82370000042,4361.823700000408,5,-0.004440842332406603
2023-08-18,187269.82370000042,4361.823700000408,5,0.0026126739226177698
2023-08-21,185296.82370000042,4361.823700000408,5,-0.010535600242571275
2023-08-22,187123.82370000042,4361.823700000408,5,0.009859856005723922
2023-08-23,187269.82370000042,4361.823700000408,5,0.0007802320255814177
2023-08-24,185461.0303000004,4328.030300000406,5,-0.009658755288292742
2023-08-25,186408.0303000004,4328.030300000406,5,0.005106193999182107
2023-08-28,189269.0303000004,4328.030300000406,5,0.015348051236824922
2023-08-29,188988.0303000004,4328.030300000406,5,-0.001484659162434565
2023-08-30,187444.0303000004,4328.030300000406,5,-0.008169829578884125
2023-08-31,186705.3443000004,4166.344300000412,5,-0.0039408350258887115
2023-09-01,186811.3443000004,4166.344300000412,5,0.0005677395063190538
2023-09-04,188945.3443000004,4166.344300000412,5,0.01142328913694346
2023-09-05,188022.3443000004,4166.344300000412,5,-0.004885010548523971
2023-09-06,188317.3443000004,4166.344300000412,5,0.0015689624608090647
2023-09-07,188693.3443000004,4166.344300000412,5,0.0019966296859039723
2023-09-08,186965.3443000004,4166.344300000412,5,-0.009157715691618051
2023-09-11,187613.3443000004,4166.344300000412,5,0.0034658829550797687
2023-09-12,187411.3443000004,4166.344300000412,5,-0.00107668247561854
2023-09-13,188480.3443000004,4166.344300000412,5,0.005704030372295943
2023-09-14,189989.1128000004,2166.11280000041,5,0.00800491162939787
2023-09-15,189600.1128000004,2166.11280000041,5,-0.002047485744141042
2023-09-18,189266.1128000004,2166.11280000041,5,-0.0017616023274855674
2023-09-19,191471.1128000004,2166.11280000041,5,0.011650263046983245
2023-09-20,191194.1128000004,2166.11280000041,5,-0.0014466934251817776
2023-09-21,190146.0414000004,1872.0414000004093,5,-0.005481713765404295
2023-09-22,191969.0414000004,1872.0414000004093,5,0.009587367617951426
2023-09-25,191924.0414000004,1872.0414000004093,5,-0.00023441279735436638
2023-09-26,190742.0414000004,1872.0414000004093,5,-0.0061586864854337176
2023-09-27,189828.0414000004,1872.0414000004093,5,-0.004791811984874772
2023-09-28,188975.34700000042,2536.347000000409,5,-0.004491930663727439
2023-10-09,187822.34700000042,2536.347000000409,5,-0.006101324952190734
2023-10-10,186064.34700000042,2536.347000000409,5,-0.009359908594902211
2023-10-11,186129.34700000042,2536.347000000409,5,0.00034934151033239047
2023-10-12,190127.34700000042,2536.347000000409,5,0.02147968638175035
2023-10-13,188956.2489000004,2428.248900000406,5,-0.006159545791169063
2023-10-16,189878.2489000004,2428.248900000406,5,0.004879436405873738
2023-10-17,190810.2489000004,2428.248900000406,5,0.0049084084427744035
2023-10-18,189734.2489000004,2428.248900000406,5,-0.005639110090799759
2023-10-19,184008.2489000004,2428.248900000406,5,-0.030179053245246723
2023-10-20,181731.59710000042,1973.5971000004138,5,-0.012372552935043912
2023-10-23,180503.59710000042,1973.5971000004138,5,-0.006757217894939216
2023-10-24,180595.59710000042,1973.5971000004138,5,0.0005096851335824049
2023-10-25,179483.59710000042,1973.5971000004138,5,-0.006157403712252485
2023-10-26,181129.59710000042,1973.5971000004138,5,0.00917075446779081
2023-10-27,181073.59710000042,1973.5971000004138,5,-0.00030917089695225997
2023-10-30,178595.59710000042,1973.5971000004138,5,-0.013685043207218639
2023-10-31,179575.59710000042,1973.5971000004138,5,0.0054872573339603825
2023-11-01,180013.59710000042,1973.5971000004138,5,0.0024390841911337002
2023-11-02,180557.59710000042,1973.5971000004138,5,0.003021993942478707
2023-11-03,179710.98010000042,3332.9801000004227,5,-0.004688902674813034
2023-11-06,178312.98010000042,3332.9801000004227,5,-0.007779157396070491
2023-11-07,177884.98010000042,3332.9801000004227,5,-0.002400273943938158
2023-11-08,176694.98010000042,3332.9801000004227,5,-0.006689716013859259
2023-11-09,178202.98010000042,3332.9801000004227,5,0.008534481280376705
2023-11-10,176468.20250000042,4194.202500000425,5,-0.009734840567910297
2023-11-13,177418.20250000042,4194.202500000425,5,0.005383406112497768
2023-11-14,176836.20250000042,4194.202500000425,5,-0.0032803849424638543
2023-11-15,178862.20250000042,4194.202500000425,5,0.01145693003671
2023-11-16,177808.20250000042,4194.202500000425,5,-0.005892804546002384
2023-11-17,176581.71140000044,4260.711400000437,5,-0.0068978319490068385
2023-11-20,177641.71140000044,4260.711400000437,5,0.006002886661341966
2023-11-21,178369.71140000044,4260.711400000437,5,0.004098136604644198
2023-11-22,178243.71140000044,4260.711400000437,5,-0.0007063979585493207
2023-11-23,178180.71140000044,4260.711400000437,5,-0.0003534486546827864
2023-11-24,178607.22360000043,2025.2236000004377,5,0.002393705786944089
2023-11-27,178353.22360000043,2025.2236000004377,5,-0.0014221149339896932
2023-11-28,177776.22360000043,2025.2236000004377,5,-0.00323515318845069
2023-11-29,177525.22360000043,2025.2236000004377,5,-0.0014118873430720713
2023-11-30,178844.22360000043,2025.2236000004377,5,0.007429930086847669
2023-12-01,179355.74870000046,5305.748700000455,5,0.0028601712132683144
2023-12-04,178412.74870000046,5305.748700000455,5,-0.005257707136989032
2023-12-05,175477.74870000046,5305.748700000455,5,-0.01645061813903881
2023-12-06,174024.74870000046,5305.748700000455,5,-0.008280252116090625
2023-12-07,174711.74870000046,5305.748700000455,5,0.003947714363227162
2023-12-08,174991.17630000046,1798.1763000004612,5,0.0015993635349607072
2023-12-11,175451.17630000046,1798.1763000004612,5,0.0026287039708299265
2023-12-12,176996.17630000046,1798.1763000004612,5,0.008805868575986198
2023-12-13,175381.17630000046,1798.1763000004612,5,-0.009124490900089599
2023-12-14,174732.17630000046,1798.1763000004612,5,-0.0037005111591328355
2023-12-15,173688.17630000046,1798.1763000004612,5,-0.005974858335236144
2023-12-18,174292.17630000046,1798.1763000004612,5,0.0034774963550583404
2023-12-19,174304.17630000046,1798.1763000004612,5,6.88499062593273e-05
2023-12-20,173666.17630000046,1798.1763000004612,5,-0.0036602680070150218
2023-12-21,173820.17630000046,1798.1763000004612,5,0.0008867587418632805
2023-12-22,174649.17630000046,1798.1763000004612,5,0.004769296739000062
2023-12-25,174886.17630000046,1798.1763000004612,5,0.0013570061137471168
2023-12-26,175353.17630000046,1798.1763000004612,5,0.0026703082535175504
2023-12-27,175843.17630000046,1798.1763000004612,5,0.0027943605604365818
2023-12-28,176226.17630000046,1798.1763000004612,5,0.002178077125646105
2023-12-29,175251.17630000046,1798.1763000004612,5,-0.005532662743247596
2024-01-02,175925.17630000046,1798.1763000004612,5,0.003845908565236922
2024-01-03,178315.17630000046,1798.1763000004612,5,0.013585321045376686
2024-01-04,178499.17630000046,1798.1763000004612,5,0.0010318807620190995
2024-01-05,180264.17630000046,1798.1763000004612,5,0.009888000810903463
2024-01-08,178620.88430000047,4294.884300000471,5,-0.009116020907366407
2024-01-09,178913.88430000047,4294.884300000471,5,0.001640345702845769
2024-01-10,177809.88430000047,4294.884300000471,5,-0.006170566383483234
2024-01-11,175845.88430000047,4294.884300000471,5,-0.011045505190736993
2024-01-12,176268.88430000047,4294.884300000471,5,0.0024055154983231297
2024-01-15,177204.2627000005,2258.2627000004723,5,0.005306542920008761
2024-01-16,178542.2627000005,2258.2627000004723,5,0.007550608431272199
2024-01-17,176033.2627000005,2258.2627000004723,5,-0.014052695210969746
2024-01-18,175508.2627000005,2258.2627000004723,5,-0.002982390895604259
2024-01-19,174851.2627000005,2258.2627000004723,5,-0.003743413500269299
2024-01-22,172169.70730000047,3475.707300000475,5,-0.015336208378436855
2024-01-23,171993.70730000047,3475.707300000475,5,-0.0010222471929589583
2024-01-24,175735.70730000047,3475.707300000475,5,0.021756609929181936
2024-01-25,183387.70730000047,3475.707300000475,5,0.043542659130379135
2024-01-26,187348.70730000047,3475.707300000475,5,0.021599048585739133
2024-01-29,188367.66860000047,4589.668600000477,5,0.005438848843340782
2024-01-30,186606.66860000047,4589.668600000477,5,-0.009348738098678089
2024-01-31,187284.66860000047,4589.668600000477,5,0.0036333106693702266
2024-02-01,185364.66860000047,4589.668600000477,5,-0.010251773486599225
2024-02-02,185983.66860000047,4589.668600000477,5,0.00333936345407726
2024-02-05,187827.66860000047,4589.668600000477,5,0.009914849050353558
2024-02-06,191009.66860000047,4589.668600000477,5,0.016941061046636507
2024-02-07,186889.66860000047,4589.668600000477,5,-0.02156958875536208
2024-02-08,186526.66860000047,4589.668600000477,5,-0.001942322455378398
2024-02-19,191230.66860000047,4589.668600000477,5,0.025218913924247133
2024-02-20,192605.1296000005,4402.129600000495,5,0.0071874506848848
2024-02-21,194651.12960000048,4402.129600000495,5,0.010622770038622997
2024-02-22,194920.12960000048,4402.129600000495,5,0.0013819596143767043
2024-02-23,196235.1296000005,4402.129600000495,5,0.006746352994421612
2024-02-26,190822.1296000005,4402.129600000495,5,-0.027584255739702135
2024-02-27,190846.1296000005,4402.129600000495,5,0.000125771576128475
2024-02-28,189765.1296000005,4402.129600000495,5,-0.005664249006598676
2024-02-29,191663.1296000005,4402.129600000495,5,0.01000183755572337
2024-03-01,192003.1296000005,4402.129600000495,5,0.0017739457803365166
2024-03-04,191554.1296000005,4402.129600000495,5,-0.0023385035490588457
2024-03-05,195134.8788000005,2163.8788000005006,5,0.018693145417836954
2024-03-06,192555.8788000005,2163.8788000005006,5,-0.013216499356034084
2024-03-07,193004.8788000005,2163.8788000005006,5,0.0023317906614857
2024-03-08,192607.8788000005,2163.8788000005006,5,-0.002056942821696217
2024-03-11,192099.8788000005,2163.8788000005006,5,-0.002637482968843141
2024-03-12,190658.2137000005,3230.2137000005023,5,-0.007504768399676953
2024-03-13,188730.2137000005,3230.2137000005023,5,-0.01011233642959486
2024-03-14,188577.2137000005,3230.2137000005023,5,-0.0008106810086232485
2024-03-15,188625.2137000005,3230.2137000005023,5,0.0002545376456581927
2024-03-18,189784.2137000005,3230.2137000005023,5,0.006144459572850813
2024-03-19,188360.2137000005,3230.2137000005023,5,-0.007503258423016024
2024-03-20,189388.2137000005,3230.2137000005023,5,0.005457628125423941
2024-03-21,190008.2137000005,3230.2137000005023,5,0.0032736989693673557
2024-03-22,187956.2137000005,3230.2137000005023,5,-0.010799533136182538
2024-03-25,189122.2137000005,3230.2137000005023,5,0.006203572507909039
2024-03-26,190693.84260000053,4851.842600000513,5,0.00831012322271718
2024-03-27,190866.8426000005,4851.842600000513,5,0.000907213351208469
2024-03-28,189651.8426000005,4851.842600000513,5,-0.006365694446710535
2024-03-29,190243.8426000005,4851.842600000513,5,0.003121509350418439
2024-04-01,192666.8426000005,4851.842600000513,5,0.012736286057333901
2024-04-02,193886.88900000052,3465.889000000512,5,0.006332414978808654
2024-04-03,194058.88900000052,3465.889000000512,5,0.0008871151674416655
2024-04-08,194172.88900000052,3465.889000000512,5,0.0005874505444580791
2024-04-09,193038.88900000052,3465.889000000512,5,-0.0058401561919387834
2024-04-10,192982.88900000052,3465.889000000512,5,-0.0002900969866233005
2024-04-11,192266.83930000052,4517.839300000509,5,-0.003710431032048711
2024-04-12,190680.83930000052,4517.839300000509,5,-0.008248952371476381
