date,open,close,high,low,volume
2025-09-25,13333.02,13445.9,13529.33,13295.53,740441210.0
2025-09-26,13394.79,13209.0,13453.86,13205.63,694451360.0
2025-09-29,13248.2,13479.43,13531.98,13239.73,675803476.0
2025-09-30,13504.65,13526.51,13598.18,13460.32,658434833.0
2025-10-09,13598.35,13725.56,13806.69,13565.29,796986885.0
2025-10-10,13633.19,13355.42,13644.51,13304.6,780098602.0
2025-10-13,12837.25,13231.47,13256.51,12837.25,742486462.0
2025-10-14,13369.56,12895.11,13405.51,12844.02,781349621.0
2025-10-15,12919.27,13118.75,13123.28,12817.89,664972505.0
2025-10-16,13064.26,13086.41,13218.17,13033.37,630427150.0
2025-10-17,13060.24,12688.94,13091.76,12677.44,667473475.0
2025-10-20,12877.7,12813.21,12948.32,12742.84,582877736.0
2025-10-21,12880.17,13077.32,13100.08,12848.32,635613700.0
2025-10-22,12985.96,12996.61,13078.64,12932.01,593388178.0
2025-10-23,12959.42,13025.45,13042.34,12803.86,614713854.0
2025-10-24,13091.34,13289.18,13289.18,13091.34,652544989.0
2025-10-27,13448.92,13489.4,13510.71,13346.81,724022532.0
2025-10-28,13411.67,13430.1,13572.9,13375.32,682532176.0
2025-10-29,13484.01,13691.38,13691.38,13475.65,730709746.0
2025-10-30,13661.61,13532.13,13700.25,13509.24,773249173.0
2025-10-31,13517.17,13378.21,13618.15,13378.21,745760929.0
2025-11-03,13364.42,13404.06,13404.06,13158.31,716885878.0
2025-11-04,13373.55,13175.22,13399.92,13094.21,682919687.0
2025-11-05,12953.84,13223.56,13273.24,12953.84,702201489.0
2025-11-06,13272.47,13452.42,13468.4,13272.47,708963303.0
2025-11-07,13380.35,13404.06,13496.7,13322.61,700567747.0
2025-11-10,13453.37,13427.61,13502.16,13306.66,757097254.0
2025-11-11,13476.25,13289.01,13493.17,13271.67,733580236.0
2025-11-12,13240.7,13240.62,13312.53,13120.71,731002670.0
2025-11-13,13228.5,13476.52,13488.63,13222.78,748084542.0
2025-11-14,13323.45,13216.03,13394.06,13216.03,769416240.0
2025-11-17,13200.54,13202.0,13251.78,13137.28,748687701.0
2025-11-18,13161.7,13080.49,13223.12,13022.44,788847183.0
2025-11-19,13071.94,13080.09,13164.97,13009.01,695235914.0
2025-11-20,13215.07,12980.82,13226.04,12970.56,673147681.0
2025-11-21,12752.72,12538.07,12812.38,12538.07,811578933.0
2025-11-24,12605.13,12585.08,12655.29,12448.32,689953294.0
2025-11-25,12692.09,12777.31,12882.81,12684.29,699842031.0
2025-11-26,12769.93,12907.83,13012.33,12749.02,686733778.0
2025-11-27,12903.91,12875.19,13082.77,12863.26,637558377.0
2025-11-28,12869.66,12984.08,13000.07,12834.08,611391069.0
2025-12-01,13038.16,13146.72,13149.4,12993.89,694440764.0
2025-12-02,13130.07,13056.7,13132.81,13011.11,643851126.0
2025-12-03,13071.16,12955.25,13126.67,12922.68,691706047.0
2025-12-04,12957.8,13006.72,13042.96,12881.56,634198084.0
2025-12-05,13020.29,13147.68,13164.48,12938.35,669303065.0
2025-12-08,13178.96,13329.99,13389.67,13178.96,729089825.0
2025-12-09,13295.62,13277.36,13398.25,13227.77,688045902.0
2025-12-10,13251.27,13316.42,13344.85,13126.21,676290971.0
2025-12-11,13333.29,13147.39,13388.26,13147.39,705369907.0
2025-12-12,13174.45,13258.33,13284.27,13085.42,700998215.0
2025-12-15,13150.43,13112.09,13244.03,13111.38,627285731.0
2025-12-16,13084.88,12914.67,13113.99,12851.22,664521844.0
2025-12-17,12927.39,13224.51,13254.81,12927.39,653501697.0
2025-12-18,13112.61,13053.97,13205.22,13053.97,590116207.0
2025-12-19,13116.19,13140.21,13217.44,13070.73,657127412.0
2025-12-22,13225.4,13332.73,13349.08,13225.4,653549135.0
2025-12-23,13338.93,13368.99,13447.29,13305.76,674894658.0
2025-12-24,13378.48,13486.42,13497.1,13347.76,640440440.0
2025-12-25,13472.7,13531.41,13563.06,13407.37,660794063.0
2025-12-26,13539.05,13603.89,13674.87,13517.8,741292910.0
2025-12-29,13604.3,13537.1,13650.7,13494.96,713871413.0
2025-12-30,13466.3,13604.07,13645.56,13465.67,716223366.0
2025-12-31,13627.26,13525.02,13642.53,13491.68,713396441.0
2026-01-05,13633.63,13828.63,13828.97,13633.63,830357123.0
2026-01-06,13830.3,14022.55,14024.12,13827.79,931832648.0
2026-01-07,14062.02,14030.56,14111.18,13935.53,913575189.0
2026-01-08,13971.89,13959.48,14033.59,13883.81,920288378.0
2026-01-09,13917.78,14120.15,14139.54,13917.78,1013527536.0
2026-01-12,14186.86,14366.91,14391.28,14089.59,1152643528.0
2026-01-13,14397.68,14169.4,14458.88,14113.17,1195102024.0
2026-01-14,14194.11,14248.6,14459.21,14099.98,1312118729.0
2026-01-15,14158.66,14306.73,14328.6,14155.5,971527612.0
2026-01-16,14374.54,14281.08,14424.35,14257.59,906894526.0
2026-01-19,14221.93,14294.05,14392.88,14221.93,832205019.0
2026-01-20,14307.55,14155.63,14337.12,14033.22,881921909.0
2026-01-21,14102.21,14255.13,14320.94,14102.21,793387853.0
