date,open,close,high,low,volume
2025-11-20,3131.84,3042.34,3137.07,3039.38,194502677.0
2025-11-21,2979.37,2920.08,2996.79,2920.04,246486373.0
2025-11-24,2946.46,2929.04,2951.43,2892.27,219085909.0
2025-11-25,2970.73,2980.93,3027.83,2961.93,228087380.0
2025-11-26,2976.7,3044.69,3081.49,2962.99,212833213.0
2025-11-27,3041.2,3031.3,3113.44,3027.31,195142886.0
2025-11-28,3029.98,3052.59,3067.76,3013.49,187381791.0
2025-12-01,3060.56,3092.5,3093.96,3037.69,210082058.0
2025-12-02,3091.37,3071.15,3094.18,3056.36,192465241.0
2025-12-03,3078.86,3036.79,3105.3,3028.7,195851910.0
2025-12-04,3037.05,3067.48,3075.46,3016.58,175615636.0
2025-12-05,3084.22,3109.3,3115.81,3048.94,188484887.0
2025-12-08,3119.15,3190.27,3214.48,3119.15,211907775.0
2025-12-09,3183.61,3209.6,3235.54,3175.51,194117870.0
2025-12-10,3201.38,3209.0,3220.24,3143.41,185507666.0
2025-12-11,3210.55,3163.67,3246.32,3163.67,194039411.0
2025-12-12,3172.73,3194.36,3203.25,3137.63,202785453.0
2025-12-15,3157.32,3137.8,3184.62,3135.66,180673480.0
2025-12-16,3130.43,3071.76,3141.58,3058.79,181550894.0
2025-12-17,3072.62,3175.91,3181.69,3072.62,186868324.0
2025-12-18,3138.66,3107.06,3154.07,3107.06,169218740.0
2025-12-19,3134.8,3122.24,3157.29,3112.03,177361917.0
2025-12-22,3153.75,3191.98,3197.94,3153.75,175227535.0
2025-12-23,3196.31,3205.01,3227.07,3184.53,183880580.0
2025-12-24,3207.41,3229.58,3235.0,3193.97,182675050.0
2025-12-25,3232.97,3239.34,3249.11,3200.49,193569997.0
2025-12-26,3232.41,3243.88,3268.69,3219.13,210934630.0
2025-12-29,3237.77,3222.61,3250.09,3208.08,196242768.0
2025-12-30,3208.32,3242.9,3251.13,3207.73,206953285.0
2025-12-31,3247.74,3203.17,3254.89,3198.25,206198167.0
2026-01-05,3229.93,3294.55,3295.29,3229.93,263142610.0
2026-01-06,3279.81,3319.29,3321.44,3265.73,278150655.0
2026-01-07,3331.34,3329.69,3351.22,3298.55,271641051.0
2026-01-08,3308.74,3302.31,3328.96,3285.16,280864919.0
2026-01-09,3279.38,3327.81,3330.01,3269.99,333280635.0
2026-01-12,3323.64,3388.34,3398.05,3282.39,406851832.0
2026-01-13,3390.69,3321.89,3416.84,3307.63,419547701.0
2026-01-14,3333.17,3349.14,3403.95,3308.63,439958418.0
2026-01-15,3318.11,3367.92,3372.47,3309.06,307576548.0
2026-01-16,3394.35,3361.02,3407.86,3354.65,299981551.0
2026-01-19,3340.94,3337.61,3383.79,3326.13,256405217.0
2026-01-20,3340.46,3277.98,3347.94,3257.44,260731480.0
2026-01-21,3270.13,3295.52,3329.5,3270.13,230185910.0
2026-01-22,3312.75,3328.65,3337.27,3280.32,235389326.0
2026-01-23,3334.02,3349.5,3349.5,3316.65,293479372.0
2026-01-26,3365.61,3319.15,3367.99,3304.36,314806723.0
2026-01-27,3316.02,3342.6,3366.68,3277.26,266460051.0
2026-01-28,3359.79,3323.56,3361.14,3301.05,258142248.0
2026-01-29,3322.48,3304.51,3356.48,3298.59,294963224.0
2026-01-30,3301.54,3346.36,3369.24,3255.65,263026318.0
2026-02-02,3368.14,3264.11,3390.3,3262.12,238543608.0
2026-02-03,3318.06,3324.89,3332.48,3249.06,230616448.0
2026-02-04,3298.32,3311.51,3318.9,3244.71,237312928.0
2026-02-05,3277.72,3260.28,3288.38,3238.78,205295208.0
2026-02-06,3222.88,3236.46,3288.03,3199.14,209401230.0
2026-02-09,3299.6,3332.77,3340.33,3276.57,235311933.0
2026-02-10,3321.88,3320.54,3348.48,3320.54,240458372.0
2026-02-11,3312.64,3284.74,3324.18,3284.24,220715123.0
2026-02-12,3294.57,3328.06,3334.35,3292.68,225917395.0
2026-02-13,3309.43,3275.96,3323.37,3275.29,206249589.0
2026-02-24,3331.79,3308.26,3343.24,3292.5,222404056.0
2026-02-25,3313.09,3354.82,3363.18,3302.76,232054795.0
2026-02-26,3346.74,3344.98,3351.57,3310.55,251619744.0
2026-02-27,3303.98,3310.3,3326.58,3292.89,240320830.0
2026-03-02,3257.05,3294.16,3319.91,3257.05,273514912.0
2026-03-03,3316.63,3209.48,3331.26,3206.62,286371200.0
2026-03-04,3171.19,3164.37,3217.11,3149.41,217331864.0
2026-03-05,3236.15,3216.94,3264.8,3194.96,241669489.0
2026-03-06,3197.66,3229.3,3248.9,3177.87,222766226.0
2026-03-09,3152.72,3208.58,3220.01,3111.88,255045462.0
2026-03-10,3281.94,3306.14,3308.75,3272.99,236304274.0
2026-03-11,3318.41,3349.53,3388.1,3318.41,235567220.0
2026-03-12,3357.03,3317.52,3358.77,3286.77,225425058.0
2026-03-13,3296.5,3310.28,3342.85,3296.11,226552974.0
2026-03-16,3323.98,3357.02,3360.35,3284.05,208217725.0
2026-03-17,3385.71,3280.06,3390.02,3279.87,207256854.0
2026-03-18,3307.82,3346.37,3350.56,3274.26,193702694.0
2026-03-19,3311.44,3309.1,3361.21,3295.45,199153562.0
2026-03-20,3362.07,3352.1,3426.61,3348.7,225401630.0
2026-03-23,3300.56,3235.22,3334.46,3214.82,239669171.0
2026-03-24,3266.93,3251.55,3270.19,3155.27,205225479.0
2026-03-25,3287.17,3316.97,3325.26,3278.73,206290186.0
2026-03-26,3299.03,3272.49,3347.23,3264.0,185458328.0
2026-03-27,3236.37,3295.88,3323.33,3228.41,169688303.0
2026-03-30,3254.43,3273.36,3281.39,3224.6,172193857.0
2026-03-31,3247.28,3184.95,3280.48,3184.95,178168265.0
