date,open,close,high,low,volume
2026-03-19,4611.44,4583.25,4634.55,4570.39,254130449.0
2026-03-20,4602.82,4567.02,4628.71,4563.07,257873703.0
2026-03-23,4499.1,4418.0,4514.72,4397.57,328081945.0
2026-03-24,4458.91,4474.72,4474.83,4394.29,255532517.0
2026-03-25,4506.62,4537.47,4542.18,4502.03,262639279.0
2026-03-26,4525.33,4477.53,4541.05,4468.96,213736788.0
2026-03-27,4431.5,4502.57,4519.89,4431.42,192400388.0
2026-03-30,4461.74,4491.95,4496.41,4447.14,209293092.0
2026-03-31,4491.92,4450.05,4523.17,4450.05,224541585.0
2026-04-01,4517.27,4526.07,4532.11,4492.05,216483196.0
2026-04-02,4514.44,4478.91,4519.69,4459.61,190992161.0
2026-04-03,4492.85,4440.79,4494.46,4437.6,168321705.0
2026-04-07,4445.86,4440.62,4458.93,4420.69,162638787.0
2026-04-08,4517.34,4595.56,4595.56,4513.77,253339213.0
2026-04-09,4562.67,4566.22,4579.2,4552.42,184939783.0
2026-04-10,4594.95,4636.57,4655.1,4590.11,208678605.0
2026-04-13,4615.13,4646.15,4653.4,4615.13,196712277.0
2026-04-14,4676.12,4701.28,4701.28,4654.85,204700332.0
2026-04-15,4726.64,4685.25,4731.27,4672.56,201688500.0
2026-04-16,4694.43,4736.61,4739.22,4689.41,192057600.0
2026-04-17,4729.0,4728.67,4738.32,4714.47,182915336.0
2026-04-20,4727.17,4757.44,4763.04,4720.69,221633494.0
2026-04-21,4750.51,4768.0,4776.83,4722.01,205614058.0
2026-04-22,4751.28,4799.63,4801.45,4750.35,204481830.0
2026-04-23,4816.03,4786.33,4823.47,4759.86,232865736.0
2026-04-24,4771.73,4769.37,4786.44,4735.61,193798314.0
2026-04-27,4776.34,4770.95,4795.17,4762.64,192796550.0
2026-04-28,4757.08,4758.21,4778.19,4743.44,216724233.0
2026-04-29,4737.58,4810.35,4813.61,4737.11,233298110.0
2026-04-30,4820.97,4807.31,4829.27,4797.54,250633370.0
2026-05-06,4857.65,4877.09,4892.8,4834.28,274443880.0
2026-05-07,4895.8,4900.51,4901.86,4866.87,257833972.0
2026-05-08,4871.12,4871.91,4887.21,4849.99,251720996.0
2026-05-11,4902.28,4951.84,4960.4,4889.57,305734801.0
2026-05-12,4965.02,4948.05,4971.3,4926.79,273812001.0
2026-05-13,4919.42,4998.34,5001.12,4919.42,268454537.0
2026-05-14,5027.64,4914.6,5030.52,4913.6,280695379.0
2026-05-15,4911.62,4859.59,4935.62,4832.69,276967769.0
2026-05-18,4836.33,4833.52,4868.6,4806.15,239077587.0
2026-05-19,4818.71,4852.88,4854.52,4773.53,232280852.0
2026-05-20,4829.61,4850.7,4866.21,4825.64,220023206.0
2026-05-21,4886.24,4783.1,4937.93,4780.71,287342507.0
2026-05-22,4818.84,4845.1,4851.35,4785.35,286940435.0
2026-05-25,4873.2,4921.6,4922.44,4857.13,264743236.0
2026-05-26,4900.12,4947.85,4952.74,4892.68,302799476.0
2026-05-27,4940.95,4908.17,4974.21,4891.34,301709175.0
2026-05-28,4889.27,4914.21,4922.33,4843.23,267432731.0
2026-05-29,4937.51,4892.12,4954.07,4878.79,332518610.0
2026-06-01,4897.9,4844.26,4918.79,4836.69,296134051.0
