date,code,action,shares,price,cost,pnl
2021-07-05 00:00:00,600023,BUY,5300,3.12,4.97,
2021-07-05 00:00:00,600018,BUY,3700,4.41,4.9,
2021-07-05 00:00:00,601328,BUY,4700,3.51,4.95,
2021-07-05 00:00:00,601669,BUY,4700,3.51,4.95,
2021-07-05 00:00:00,600161,BUY,600,25.74,4.64,
2021-07-05 00:00:00,601398,BUY,4300,3.8,4.91,
2021-07-05 00:00:00,600026,BUY,2800,5.79,4.87,
2021-08-02 00:00:00,600018,SELL,3700,4.43,21.29,0.0045
2021-08-02 00:00:00,601328,SELL,4700,3.32,20.26,-0.0541
2021-08-02 00:00:00,600161,SELL,600,25.82,20.12,0.0031
2021-08-02 00:00:00,601398,SELL,4300,3.54,19.77,-0.0684
2021-08-02 00:00:00,600026,SELL,2800,4.81,17.49,-0.1693
2021-08-02 00:00:00,601186,BUY,2600,6.33,4.94,
2021-08-02 00:00:00,600027,BUY,6100,2.74,5.02,
2021-08-02 00:00:00,003816,BUY,7200,2.32,5.02,
2021-08-02 00:00:00,601800,BUY,2800,5.9,4.96,
2021-08-02 00:00:00,601988,BUY,7000,2.36,4.96,
2021-08-02 00:00:00,000776,BUY,1100,14.98,4.95,
2021-08-02 00:00:00,600875,BUY,1500,10.73,4.83,
2021-08-02 00:00:00,601766,BUY,3200,5.14,4.94,
2021-08-02 00:00:00,600011,BUY,4400,3.73,4.93,
2021-08-30 00:00:00,601669,SELL,4700,5.39,32.9,0.5356
2021-08-30 00:00:00,601186,SELL,2600,6.46,21.81,0.0205
2021-08-30 00:00:00,600027,SELL,6100,3.24,25.67,0.1825
2021-08-30 00:00:00,003816,SELL,7200,2.33,21.79,0.0043
2021-08-30 00:00:00,601800,SELL,2800,6.25,22.73,0.0593
2021-08-30 00:00:00,000776,SELL,1100,16.37,23.39,0.0928
2021-08-30 00:00:00,600875,SELL,1500,14.62,28.48,0.3625
2021-08-30 00:00:00,601766,SELL,3200,5.65,23.48,0.0992
2021-08-30 00:00:00,600011,SELL,4400,5.02,28.69,0.3458
2021-08-30 00:00:00,601006,BUY,3900,4.69,5.49,
2021-08-30 00:00:00,600233,BUY,2000,8.97,5.39,
2021-08-30 00:00:00,601088,BUY,1300,14.09,5.5,
2021-08-30 00:00:00,601328,BUY,5500,3.37,5.57,
2021-08-30 00:00:00,600018,BUY,3800,4.84,5.52,
2021-08-30 00:00:00,601077,BUY,6300,2.94,5.56,
2021-08-30 00:00:00,000983,BUY,2400,7.7,5.55,
2021-08-30 00:00:00,601018,BUY,5600,3.31,5.57,
2021-08-30 00:00:00,600028,BUY,5900,3.12,5.53,
2021-09-29 00:00:00,600023,SELL,5300,3.63,24.99,0.1635
2021-09-29 00:00:00,601088,SELL,1300,16.5,27.86,0.171
2021-09-29 00:00:00,600018,SELL,3800,5.21,25.71,0.0764
2021-09-29 00:00:00,601077,SELL,6300,2.94,24.05,0.0
2021-09-29 00:00:00,000983,SELL,2400,8.39,26.15,0.0896
2021-09-29 00:00:00,601018,SELL,5600,3.45,25.09,0.0423
2021-09-29 00:00:00,600028,SELL,5900,3.45,26.44,0.1058
2021-09-29 00:00:00,601398,BUY,5600,3.6,6.05,
2021-09-29 00:00:00,300498,BUY,1400,13.84,5.82,
2021-09-29 00:00:00,601288,BUY,8900,2.27,6.07,
2021-09-29 00:00:00,600026,BUY,3100,6.53,6.08,
2021-09-29 00:00:00,600887,BUY,600,32.07,5.78,
2021-09-29 00:00:00,601916,BUY,7200,2.8,6.05,
2021-09-29 00:00:00,000876,BUY,1300,14.69,5.73,
2021-11-01 00:00:00,600026,STOP_LOSS,3100,5.12,4.76,-0.2159
2021-11-03 00:00:00,601988,SELL,7000,2.38,21.64,0.0085
2021-11-03 00:00:00,601006,SELL,3900,4.89,24.77,0.0426
2021-11-03 00:00:00,600233,SELL,2000,13.52,35.12,0.5072
2021-11-03 00:00:00,601398,SELL,5600,3.57,25.96,-0.0083
2021-11-03 00:00:00,300498,SELL,1400,16.45,29.91,0.1886
2021-11-03 00:00:00,600887,SELL,600,35.56,27.71,0.1088
2021-11-03 00:00:00,601916,SELL,7200,2.72,25.43,-0.0286
2021-11-03 00:00:00,000876,SELL,1300,15.57,26.29,0.0599
2021-11-03 00:00:00,600039,BUY,3400,5.99,6.12,
2021-11-03 00:00:00,600522,BUY,1600,12.64,6.07,
2021-11-03 00:00:00,002920,BUY,100,105.35,3.16,
2021-11-03 00:00:00,000977,BUY,600,30.74,5.54,
2021-11-03 00:00:00,002916,BUY,200,78.86,4.74,
2021-11-03 00:00:00,601169,BUY,5800,3.47,6.04,
2021-11-03 00:00:00,601360,BUY,1700,11.75,6.0,
2021-11-03 00:00:00,601689,BUY,500,34.25,5.14,
2021-11-03 00:00:00,688981,BUY,300,56.99,5.13,
2021-12-01 00:00:00,601328,SELL,5500,3.54,25.29,0.0504
2021-12-01 00:00:00,601288,SELL,8900,2.24,25.89,-0.0132
2021-12-01 00:00:00,600039,SELL,3400,7.4,32.68,0.2354
2021-12-01 00:00:00,600522,SELL,1600,17.26,35.86,0.3655
2021-12-01 00:00:00,002920,SELL,100,127.79,16.6,0.213
2021-12-01 00:00:00,000977,SELL,600,32.94,25.67,0.0716
2021-12-01 00:00:00,002916,SELL,200,77.54,20.14,-0.0167
2021-12-01 00:00:00,601169,SELL,5800,3.45,25.99,-0.0058
2021-12-01 00:00:00,601360,SELL,1700,11.62,25.65,-0.0111
2021-12-01 00:00:00,601689,SELL,500,43.97,28.55,0.2838
2021-12-01 00:00:00,688981,SELL,300,54.5,21.23,-0.0437
2021-12-01 00:00:00,601818,BUY,8400,2.62,6.61,
2021-12-01 00:00:00,002422,BUY,1200,17.32,6.24,
2021-12-01 00:00:00,601916,BUY,8000,2.73,6.56,
2021-12-01 00:00:00,600016,BUY,7100,3.06,6.52,
2021-12-01 00:00:00,600377,BUY,3100,7.07,6.58,
2021-12-01 00:00:00,600918,BUY,2100,10.33,6.51,
2021-12-01 00:00:00,601077,BUY,7500,2.9,6.53,
2021-12-01 00:00:00,601998,BUY,6100,3.57,6.54,
2021-12-01 00:00:00,600015,BUY,5000,4.37,6.56,
2021-12-01 00:00:00,003816,BUY,8200,2.67,6.57,
2021-12-01 00:00:00,000999,BUY,1600,13.15,6.32,
2021-12-29 00:00:00,601818,SELL,8400,2.56,27.93,-0.0229
2021-12-29 00:00:00,002422,SELL,1200,16.89,26.32,-0.0248
2021-12-29 00:00:00,601916,SELL,8000,2.77,28.78,0.0147
2021-12-29 00:00:00,600016,SELL,7100,3.05,28.12,-0.0033
2021-12-29 00:00:00,600377,SELL,3100,7.17,28.87,0.0141
2021-12-29 00:00:00,600918,SELL,2100,9.67,26.37,-0.0639
2021-12-29 00:00:00,601077,SELL,7500,2.92,28.44,0.0069
2021-12-29 00:00:00,600015,SELL,5000,4.32,28.05,-0.0114
2021-12-29 00:00:00,003816,SELL,8200,2.72,28.97,0.0187
2021-12-29 00:00:00,000999,SELL,1600,16.57,34.43,0.2601
2021-12-29 00:00:00,600115,BUY,4400,5.0,6.61,
2021-12-29 00:00:00,601169,BUY,6300,3.49,6.6,
2021-12-29 00:00:00,601816,BUY,4900,4.55,6.7,
2021-12-29 00:00:00,600482,BUY,1100,19.72,6.51,
2021-12-29 00:00:00,601398,BUY,6200,3.59,6.68,
2021-12-29 00:00:00,002252,BUY,3400,6.54,6.68,
2021-12-29 00:00:00,600029,BUY,3300,6.72,6.66,
2021-12-29 00:00:00,601288,BUY,9900,2.25,6.69,
2021-12-29 00:00:00,601607,BUY,1200,17.8,6.41,
2021-12-29 00:00:00,601698,BUY,1500,14.81,6.67,
2022-01-27 00:00:00,601169,SELL,6300,3.53,28.88,0.0115
2022-01-27 00:00:00,600482,SELL,1100,17.07,24.39,-0.1344
2022-01-27 00:00:00,002252,SELL,3400,6.53,28.83,-0.0015
2022-01-27 00:00:00,600029,SELL,3300,7.22,30.94,0.0744
2022-01-27 00:00:00,601607,SELL,1200,17.12,26.68,-0.0382
2022-01-27 00:00:00,601698,SELL,1500,13.17,25.66,-0.1107
2022-01-27 00:00:00,600377,BUY,2900,7.41,6.45,
2022-01-27 00:00:00,601006,BUY,4300,5.09,6.57,
2022-01-27 00:00:00,601328,BUY,6000,3.69,6.65,
2022-01-27 00:00:00,601988,BUY,9100,2.42,6.61,
2022-01-27 00:00:00,601009,BUY,2800,7.86,6.61,
2022-01-27 00:00:00,601939,BUY,4600,4.73,6.53,
2022-03-03 00:00:00,601998,SELL,6100,3.67,29.07,0.028
2022-03-03 00:00:00,600115,SELL,4400,5.89,33.66,0.178
2022-03-03 00:00:00,601816,SELL,4900,4.92,31.31,0.0813
2022-03-03 00:00:00,601398,SELL,6200,3.65,29.39,0.0167
2022-03-03 00:00:00,601288,SELL,9900,2.3,29.57,0.0222
2022-03-03 00:00:00,600377,SELL,2900,7.54,28.4,0.0175
2022-03-03 00:00:00,601006,SELL,4300,5.45,30.44,0.0707
2022-03-03 00:00:00,601328,SELL,6000,3.78,29.45,0.0244
2022-03-03 00:00:00,601009,SELL,2800,8.08,29.38,0.028
2022-03-03 00:00:00,601939,SELL,4600,4.84,28.91,0.0233
2022-03-03 00:00:00,601018,BUY,5600,4.04,6.79,
2022-03-03 00:00:00,601298,BUY,4400,5.06,6.69,
2022-03-03 00:00:00,600025,BUY,3800,5.84,6.66,
2022-03-03 00:00:00,600415,BUY,4800,4.67,6.73,
2022-03-03 00:00:00,600674,BUY,2000,11.08,6.65,
2022-03-03 00:00:00,600362,BUY,1100,20.43,6.75,
2022-03-03 00:00:00,601899,BUY,2000,10.95,6.58,
2022-03-03 00:00:00,601169,BUY,6300,3.58,6.77,
2022-03-03 00:00:00,600028,BUY,6600,3.43,6.8,
2022-03-03 00:00:00,601872,BUY,5400,4.19,6.79,
2022-03-03 00:00:00,600989,BUY,1400,16.18,6.8,
2022-03-15 00:00:00,600362,STOP_LOSS,1100,15.9,5.24,-0.2217
2022-03-31 00:00:00,601018,SELL,5600,3.43,24.95,-0.151
2022-03-31 00:00:00,601298,SELL,4400,4.67,26.69,-0.0771
2022-03-31 00:00:00,600025,SELL,3800,5.33,26.3,-0.0873
2022-03-31 00:00:00,600415,SELL,4800,4.71,29.36,0.0086
2022-03-31 00:00:00,600674,SELL,2000,9.69,25.17,-0.1255
2022-03-31 00:00:00,601899,SELL,2000,10.46,27.17,-0.0447
2022-03-31 00:00:00,600028,SELL,6600,3.34,28.63,-0.0262
2022-03-31 00:00:00,601872,SELL,5400,4.16,29.17,-0.0072
2022-03-31 00:00:00,600989,SELL,1400,13.23,24.05,-0.1823
2022-03-31 00:00:00,601288,BUY,8900,2.36,6.31,
2022-03-31 00:00:00,601398,BUY,5700,3.67,6.28,
2022-03-31 00:00:00,601077,BUY,6900,3.02,6.26,
2022-03-31 00:00:00,601939,BUY,4200,4.93,6.22,
2022-03-31 00:00:00,601229,BUY,4100,5.01,6.17,
2022-03-31 00:00:00,600015,BUY,4900,4.29,6.31,
2022-03-31 00:00:00,601328,BUY,5300,3.93,6.25,
2022-03-31 00:00:00,601916,BUY,7900,2.63,6.24,
2022-03-31 00:00:00,601009,BUY,2500,8.4,6.31,
2022-05-05 00:00:00,601077,SELL,6900,2.96,26.52,-0.0199
2022-05-05 00:00:00,601939,SELL,4200,4.75,25.91,-0.0365
2022-05-05 00:00:00,601229,SELL,4100,4.89,26.04,-0.024
2022-05-05 00:00:00,600015,SELL,4900,4.15,26.41,-0.0326
2022-05-05 00:00:00,601009,SELL,2500,9.14,29.68,0.0881
2022-05-05 00:00:00,600887,BUY,600,32.94,5.94,
2022-05-05 00:00:00,000651,BUY,700,26.27,5.52,
2022-05-05 00:00:00,601319,BUY,5100,4.08,6.25,
2022-05-05 00:00:00,002304,BUY,100,136.94,4.11,
2022-05-05 00:00:00,600028,BUY,6200,3.36,6.26,
2022-06-02 00:00:00,601988,SELL,9100,2.5,29.55,0.0331
2022-06-02 00:00:00,601169,SELL,6300,3.47,28.39,-0.0307
2022-06-02 00:00:00,601288,SELL,8900,2.3,26.58,-0.0254
2022-06-02 00:00:00,601398,SELL,5700,3.57,26.43,-0.0272
2022-06-02 00:00:00,601328,SELL,5300,3.79,26.09,-0.0356
2022-06-02 00:00:00,601916,SELL,7900,2.58,26.47,-0.019
2022-06-02 00:00:00,600887,SELL,600,31.56,24.59,-0.0419
2022-06-02 00:00:00,000651,SELL,700,24.2,22.0,-0.0788
2022-06-02 00:00:00,601319,SELL,5100,4.1,27.16,0.0049
2022-06-02 00:00:00,002304,SELL,100,137.79,17.89,0.0062
2022-06-02 00:00:00,688009,BUY,4900,4.17,6.14,
2022-06-02 00:00:00,300124,BUY,300,62.54,5.63,
2022-06-02 00:00:00,688012,BUY,100,122.82,3.69,
2022-06-02 00:00:00,688981,BUY,400,44.52,5.35,
2022-06-02 00:00:00,600482,BUY,1200,15.85,5.71,
2022-06-02 00:00:00,600016,BUY,6900,2.95,6.11,
2022-06-02 00:00:00,601238,BUY,1300,15.24,5.95,
2022-06-02 00:00:00,600233,BUY,1000,19.34,5.81,
2022-06-02 00:00:00,601872,BUY,3400,5.85,5.97,
2022-06-02 00:00:00,601077,BUY,6900,2.93,6.07,
2022-07-01 00:00:00,600028,SELL,6200,3.39,27.3,0.0089
2022-07-01 00:00:00,688009,SELL,4900,3.97,25.26,-0.048
2022-07-01 00:00:00,300124,SELL,300,63.54,24.76,0.016
2022-07-01 00:00:00,688012,SELL,100,115.64,15.02,-0.0585
2022-07-01 00:00:00,688981,SELL,400,44.81,23.28,0.0065
2022-07-01 00:00:00,600482,SELL,1200,15.21,23.7,-0.0404
2022-07-01 00:00:00,600016,SELL,6900,3.07,27.51,0.0407
2022-07-01 00:00:00,601238,SELL,1300,15.07,25.44,-0.0112
2022-07-01 00:00:00,600233,SELL,1000,18.67,24.25,-0.0346
2022-07-01 00:00:00,601872,SELL,3400,4.96,21.9,-0.1521
2022-07-01 00:00:00,601077,SELL,6900,2.98,26.7,0.0171
2022-07-01 00:00:00,000425,BUY,4000,4.92,5.91,
2022-07-01 00:00:00,000157,BUY,3800,5.26,6.0,
2022-07-01 00:00:00,603195,BUY,400,47.77,5.74,
2022-07-01 00:00:00,600674,BUY,1800,11.03,5.96,
2022-07-01 00:00:00,601988,BUY,7800,2.55,5.97,
2022-07-01 00:00:00,002304,BUY,100,159.27,4.78,
2022-07-01 00:00:00,000858,BUY,100,178.63,5.36,
2022-07-01 00:00:00,600176,BUY,1200,15.83,5.7,
2022-07-29 00:00:00,000425,SELL,4000,4.96,25.77,0.0081
2022-07-29 00:00:00,000157,SELL,3800,5.26,25.96,0.0
2022-07-29 00:00:00,603195,SELL,400,44.98,23.37,-0.0584
2022-07-29 00:00:00,600674,SELL,1800,11.59,27.09,0.0508
2022-07-29 00:00:00,002304,SELL,100,142.72,18.54,-0.1039
2022-07-29 00:00:00,000858,SELL,100,156.99,20.39,-0.1211
2022-07-29 00:00:00,600176,SELL,1200,13.59,21.18,-0.1415
2022-07-29 00:00:00,600050,BUY,6200,3.09,5.75,
2022-07-29 00:00:00,600028,BUY,5600,3.41,5.73,
2022-07-29 00:00:00,600489,BUY,2800,6.72,5.65,
2022-07-29 00:00:00,601689,BUY,300,61.3,5.52,
2022-07-29 00:00:00,600547,BUY,1000,17.93,5.38,
2022-07-29 00:00:00,688009,BUY,4800,4.02,5.79,
2022-07-29 00:00:00,601288,BUY,8200,2.35,5.79,
2022-07-29 00:00:00,600015,BUY,4600,4.21,5.82,
2022-07-29 00:00:00,002920,BUY,100,187.94,5.64,
2022-07-29 00:00:00,601138,BUY,2100,8.84,5.57,
2022-07-29 00:00:00,002311,BUY,300,62.96,5.67,
2022-08-26 00:00:00,601988,SELL,7800,2.54,25.73,-0.0039
2022-08-26 00:00:00,600050,SELL,6200,3.17,25.52,0.0259
2022-08-26 00:00:00,600489,SELL,2800,6.75,24.55,0.0045
2022-08-26 00:00:00,601689,SELL,300,55.89,21.78,-0.0883
2022-08-26 00:00:00,600547,SELL,1000,17.73,23.03,-0.0112
2022-08-26 00:00:00,688009,SELL,4800,3.98,24.81,-0.01
2022-08-26 00:00:00,601288,SELL,8200,2.32,24.71,-0.0128
2022-08-26 00:00:00,600015,SELL,4600,4.2,25.09,-0.0024
2022-08-26 00:00:00,002920,SELL,100,154.07,20.01,-0.1802
2022-08-26 00:00:00,601138,SELL,2100,8.67,23.65,-0.0192
2022-08-26 00:00:00,002311,SELL,300,60.3,23.49,-0.0422
2022-08-26 00:00:00,601006,BUY,3500,5.34,5.61,
2022-08-26 00:00:00,600161,BUY,1000,18.53,5.56,
2022-08-26 00:00:00,601398,BUY,5200,3.57,5.57,
2022-08-26 00:00:00,003816,BUY,7100,2.63,5.61,
2022-08-26 00:00:00,601857,BUY,4200,4.46,5.63,
2022-08-26 00:00:00,600016,BUY,6300,2.99,5.66,
2022-08-26 00:00:00,601998,BUY,5100,3.67,5.62,
2022-08-26 00:00:00,601808,BUY,1300,14.38,5.61,
2022-08-26 00:00:00,601328,BUY,4900,3.79,5.58,
2022-08-26 00:00:00,600803,BUY,1000,18.71,5.62,
2022-08-26 00:00:00,600027,BUY,3600,5.19,5.61,
2022-09-26 00:00:00,600028,SELL,5600,3.68,26.76,0.0792
2022-09-26 00:00:00,600161,SELL,1000,16.4,21.3,-0.1149
2022-09-26 00:00:00,003816,SELL,7100,2.47,22.78,-0.0608
2022-09-26 00:00:00,601857,SELL,4200,4.36,23.78,-0.0224
2022-09-26 00:00:00,600016,SELL,6300,2.84,23.24,-0.0502
2022-09-26 00:00:00,601808,SELL,1300,14.07,23.75,-0.0216
2022-09-26 00:00:00,600803,SELL,1000,16.12,20.94,-0.1384
2022-09-26 00:00:00,600027,SELL,3600,5.72,26.74,0.1021
2022-09-26 00:00:00,601169,BUY,5300,3.47,5.52,
2022-09-26 00:00:00,601288,BUY,7900,2.35,5.58,
2022-09-26 00:00:00,601988,BUY,7200,2.57,5.56,
2022-09-26 00:00:00,601939,BUY,4000,4.62,5.55,
2022-09-26 00:00:00,601229,BUY,3900,4.74,5.55,
2022-09-26 00:00:00,601077,BUY,6400,2.9,5.57,
2022-09-26 00:00:00,601818,BUY,7900,2.33,5.53,
2022-10-31 00:00:00,601006,SELL,3500,5.38,24.45,0.0075
2022-10-31 00:00:00,601398,SELL,5200,3.4,22.96,-0.0476
2022-10-31 00:00:00,601998,SELL,5100,3.64,24.11,-0.0082
2022-10-31 00:00:00,601328,SELL,4900,3.69,23.48,-0.0264
2022-10-31 00:00:00,601288,SELL,7900,2.27,23.29,-0.034
2022-10-31 00:00:00,601939,SELL,4000,4.45,23.12,-0.0368
2022-10-31 00:00:00,601229,SELL,3900,4.49,22.74,-0.0527
2022-10-31 00:00:00,601818,SELL,7900,2.24,22.98,-0.0386
2022-10-31 00:00:00,688009,BUY,4300,4.15,5.36,
2022-10-31 00:00:00,600377,BUY,2700,6.63,5.38,
2022-10-31 00:00:00,600845,BUY,600,27.34,4.93,
2022-10-31 00:00:00,300628,BUY,400,43.18,5.19,
2022-10-31 00:00:00,601607,BUY,1100,16.28,5.38,
2022-10-31 00:00:00,000999,BUY,600,29.61,5.34,
2022-10-31 00:00:00,600050,BUY,5900,3.02,5.35,
2022-10-31 00:00:00,600039,BUY,2600,6.68,5.22,
2022-10-31 00:00:00,601698,BUY,1500,11.61,5.23,
2022-11-28 00:00:00,601077,SELL,6400,2.88,23.94,-0.0069
2022-11-28 00:00:00,688009,SELL,4300,4.26,23.79,0.0265
2022-11-28 00:00:00,600377,SELL,2700,7.03,24.65,0.0603
2022-11-28 00:00:00,600845,SELL,600,26.12,20.35,-0.0446
2022-11-28 00:00:00,300628,SELL,400,40.23,20.9,-0.0683
2022-11-28 00:00:00,601607,SELL,1100,17.22,24.6,0.0577
2022-11-28 00:00:00,000999,SELL,600,29.97,23.35,0.0122
2022-11-28 00:00:00,600050,SELL,5900,3.83,29.35,0.2682
2022-11-28 00:00:00,600039,SELL,2600,6.95,23.47,0.0404
2022-11-28 00:00:00,601698,SELL,1500,11.37,22.15,-0.0207
2022-11-28 00:00:00,601328,BUY,4700,3.91,5.52,
2022-11-28 00:00:00,600886,BUY,1800,10.21,5.52,
2022-11-28 00:00:00,000617,BUY,3200,5.67,5.45,
2022-11-28 00:00:00,601288,BUY,7800,2.35,5.5,
2022-11-28 00:00:00,601818,BUY,7700,2.4,5.55,
2022-11-28 00:00:00,000425,BUY,3900,4.74,5.55,
2022-11-28 00:00:00,600028,BUY,4800,3.84,5.54,
2022-11-28 00:00:00,601229,BUY,3900,4.73,5.54,
2022-11-28 00:00:00,600015,BUY,4400,4.19,5.54,
2022-11-28 00:00:00,003816,BUY,7200,2.56,5.54,
2022-12-26 00:00:00,601169,SELL,5300,3.56,24.5,0.0259
2022-12-26 00:00:00,600886,SELL,1800,9.65,22.56,-0.0548
2022-12-26 00:00:00,000617,SELL,3200,5.46,22.69,-0.037
2022-12-26 00:00:00,601818,SELL,7700,2.46,24.6,0.025
2022-12-26 00:00:00,000425,SELL,3900,4.72,23.91,-0.0042
2022-12-26 00:00:00,600028,SELL,4800,3.72,23.19,-0.0312
2022-12-26 00:00:00,601229,SELL,3900,4.7,23.81,-0.0063
2022-12-26 00:00:00,600015,SELL,4400,4.21,24.06,0.0048
2022-12-26 00:00:00,003816,SELL,7200,2.47,23.1,-0.0352
2022-12-26 00:00:00,002422,BUY,700,23.46,4.93,
2022-12-26 00:00:00,600029,BUY,2300,7.79,5.38,
2022-12-26 00:00:00,601398,BUY,5200,3.49,5.45,
2022-12-26 00:00:00,600515,BUY,3500,5.17,5.43,
2022-12-26 00:00:00,002415,BUY,500,31.41,4.72,
2023-01-31 00:00:00,601988,SELL,7200,2.71,25.34,0.0545
2023-01-31 00:00:00,601328,SELL,4700,4.02,24.54,0.0281
2023-01-31 00:00:00,601288,SELL,7800,2.4,24.31,0.0213
2023-01-31 00:00:00,002422,SELL,700,25.01,22.74,0.0661
2023-01-31 00:00:00,600029,SELL,2300,7.33,21.89,-0.0591
2023-01-31 00:00:00,601398,SELL,5200,3.54,23.91,0.0143
2023-01-31 00:00:00,600515,SELL,3500,4.62,21.0,-0.1064
2023-01-31 00:00:00,002415,SELL,500,32.25,20.94,0.0267
2023-01-31 00:00:00,600372,BUY,1000,17.51,5.26,
2023-01-31 00:00:00,300418,BUY,1100,16.4,5.42,
2023-01-31 00:00:00,600346,BUY,1100,16.29,5.38,
2023-01-31 00:00:00,603993,BUY,3400,5.24,5.35,
2023-01-31 00:00:00,300033,BUY,200,79.51,4.78,
2023-01-31 00:00:00,600036,BUY,500,34.41,5.17,
2023-01-31 00:00:00,000425,BUY,3300,5.42,5.37,
2023-01-31 00:00:00,000725,BUY,4700,3.84,5.42,
2023-01-31 00:00:00,600019,BUY,3300,5.51,5.46,
2023-01-31 00:00:00,300394,BUY,1200,14.1,5.08,
2023-01-31 00:00:00,601377,BUY,2800,6.46,5.43,
2023-02-28 00:00:00,600372,SELL,1000,16.76,21.77,-0.0428
2023-02-28 00:00:00,300418,SELL,1100,22.17,31.67,0.3518
2023-02-28 00:00:00,600346,SELL,1100,16.41,23.44,0.0074
2023-02-28 00:00:00,603993,SELL,3400,5.46,24.11,0.042
2023-02-28 00:00:00,300033,SELL,200,79.89,20.75,0.0048
2023-02-28 00:00:00,600036,SELL,500,31.16,20.23,-0.0944
2023-02-28 00:00:00,000425,SELL,3300,6.61,28.33,0.2196
2023-02-28 00:00:00,000725,SELL,4700,4.03,24.6,0.0495
2023-02-28 00:00:00,600019,SELL,3300,5.87,25.16,0.0653
2023-02-28 00:00:00,300394,SELL,1200,19.95,31.09,0.4149
2023-02-28 00:00:00,601377,SELL,2800,6.02,21.89,-0.0681
2023-02-28 00:00:00,302132,BUY,300,51.95,4.68,
2023-02-28 00:00:00,601169,BUY,5300,3.64,5.79,
2023-02-28 00:00:00,688009,BUY,4100,4.68,5.76,
2023-02-28 00:00:00,601607,BUY,1000,18.3,5.5,
2023-02-28 00:00:00,600025,BUY,2900,6.67,5.81,
2023-02-28 00:00:00,600674,BUY,1600,12.07,5.8,
2023-02-28 00:00:00,601816,BUY,4100,4.7,5.79,
2023-02-28 00:00:00,003816,BUY,7700,2.54,5.87,
2023-02-28 00:00:00,601988,BUY,7200,2.72,5.88,
2023-02-28 00:00:00,601006,BUY,3400,5.7,5.82,
2023-02-28 00:00:00,600886,BUY,1900,9.99,5.7,
2023-02-28 00:00:00,600028,BUY,4800,4.02,5.79,
2023-03-28 00:00:00,302132,SELL,300,52.46,20.44,0.0098
2023-03-28 00:00:00,688009,SELL,4100,4.99,26.57,0.0662
2023-03-28 00:00:00,601607,SELL,1000,19.0,24.68,0.0383
2023-03-28 00:00:00,600025,SELL,2900,6.53,24.59,-0.021
2023-03-28 00:00:00,600674,SELL,1600,12.18,25.31,0.0091
2023-03-28 00:00:00,601816,SELL,4100,4.89,26.04,0.0404
2023-03-28 00:00:00,003816,SELL,7700,2.66,26.6,0.0472
2023-03-28 00:00:00,601988,SELL,7200,2.84,26.56,0.0441
2023-03-28 00:00:00,601006,SELL,3400,6.04,26.67,0.0596
2023-03-28 00:00:00,600886,SELL,1900,9.99,24.65,0.0
2023-03-28 00:00:00,600028,SELL,4800,4.79,29.86,0.1915
2023-03-28 00:00:00,600415,BUY,3700,5.49,6.1,
2023-03-28 00:00:00,600346,BUY,1200,16.08,5.79,
2023-03-28 00:00:00,688256,BUY,100,115.34,3.46,
2023-03-28 00:00:00,601298,BUY,3700,5.38,5.98,
2023-03-28 00:00:00,600016,BUY,7100,2.84,6.06,
2023-03-28 00:00:00,601916,BUY,8900,2.27,6.07,
2023-03-28 00:00:00,600015,BUY,4500,4.45,6.01,
2023-03-28 00:00:00,300033,BUY,100,120.67,3.62,
2023-03-28 00:00:00,601288,BUY,8000,2.54,6.1,
2023-03-28 00:00:00,600066,BUY,2200,8.99,5.94,
2023-04-26 00:00:00,600415,SELL,3700,8.35,40.12,0.5209
2023-04-26 00:00:00,600346,SELL,1200,14.61,22.77,-0.0914
2023-04-26 00:00:00,688256,SELL,100,159.6,20.73,0.3837
2023-04-26 00:00:00,601298,SELL,3700,5.98,28.74,0.1115
2023-04-26 00:00:00,600016,SELL,7100,2.97,27.39,0.0458
2023-04-26 00:00:00,600015,SELL,4500,4.76,27.82,0.0697
2023-04-26 00:00:00,300033,SELL,100,119.62,15.54,-0.0087
2023-04-26 00:00:00,600066,SELL,2200,10.59,30.26,0.178
2023-04-26 00:00:00,601077,BUY,7200,3.09,6.68,
2023-04-26 00:00:00,601229,BUY,4400,5.01,6.62,
2023-04-26 00:00:00,601328,BUY,4800,4.6,6.63,
2023-04-26 00:00:00,601939,BUY,4200,5.29,6.67,
2023-04-26 00:00:00,003816,BUY,7900,2.84,6.74,
2023-04-26 00:00:00,601398,BUY,5700,3.9,6.68,
2023-04-26 00:00:00,600886,BUY,2100,10.61,6.69,
2023-04-26 00:00:00,601988,BUY,7200,3.08,6.66,
2023-04-26 00:00:00,601818,BUY,8600,2.6,6.71,
2023-05-29 00:00:00,601169,SELL,5300,4.05,27.88,0.1126
2023-05-29 00:00:00,601916,SELL,8900,2.41,27.86,0.0617
2023-05-29 00:00:00,601288,SELL,8000,2.93,30.44,0.1535
2023-05-29 00:00:00,601077,SELL,7200,3.22,30.11,0.0421
2023-05-29 00:00:00,601229,SELL,4400,4.99,28.51,-0.004
2023-05-29 00:00:00,601328,SELL,4800,4.94,30.79,0.0739
2023-05-29 00:00:00,601939,SELL,4200,5.41,29.51,0.0227
2023-05-29 00:00:00,003816,SELL,7900,2.94,30.16,0.0352
2023-05-29 00:00:00,601398,SELL,5700,3.98,29.46,0.0205
2023-05-29 00:00:00,601988,SELL,7200,3.35,31.32,0.0877
