date,code,action,shares,price,cost,commission,reason,pnl
2024-12-19 00:00:00,600660,BUY,400,56.65,22682.659999999996,6.804797999999998,AUTO,
2024-12-19 00:00:00,000429,BUY,2100,12.617,26522.1957,7.956658709999999,AUTO,
2024-12-19 00:00:00,603986,BUY,200,111.06,22234.212,6.670263599999999,AUTO,
2024-12-19 00:00:00,601939,BUY,3400,7.891,26856.229399999997,8.056868819999998,AUTO,
2025-01-17 00:00:00,600941,SELL,200,102.105,26.52,,,-0.0445
2025-01-17 00:00:00,605499,SELL,100,181.154,23.53,,,0.0129
2025-01-17 00:00:00,601728,SELL,4000,6.575,34.16,,,-0.0223
2025-01-17 00:00:00,600900,SELL,900,27.857,32.56,,,-0.0089
2025-01-17 00:00:00,601988,SELL,5500,5.098,36.41,,,0.0451
2025-01-17 00:00:00,600498,SELL,1300,19.011,32.1,,,-0.0355
2025-01-17 00:00:00,601869,SELL,800,29.792,30.95,,,-0.0322
2025-01-17 00:00:00,000063,SELL,700,40.653,36.96,,,0.0933
2025-01-17 00:00:00,600660,SELL,400,56.29,29.24,,,-0.0064
2025-01-17 00:00:00,000429,SELL,2100,12.607,34.38,,,-0.0008
2025-01-17 00:00:00,603986,SELL,200,133.7,34.73,,,0.2039
2025-01-17 00:00:00,601939,SELL,3400,7.948,35.1,,,0.0072
2025-01-17 00:00:00,000582,BUY,3200,8.372,26817.1904,8.045157119999999,AUTO,
2025-01-17 00:00:00,000408,BUY,900,29.955,26986.459499999997,8.095937849999999,AUTO,
2025-01-17 00:00:00,603129,BUY,100,186.27,18645.627,5.5936881,AUTO,
2025-01-17 00:00:00,601058,BUY,1800,14.86,26774.747999999996,8.032424399999998,AUTO,
2025-01-17 00:00:00,301498,BUY,200,92.25,18468.449999999997,5.540534999999998,AUTO,
2025-01-17 00:00:00,300972,BUY,300,88.923,26703.5769,8.01107307,AUTO,
2025-01-17 00:00:00,600711,BUY,5400,4.992,26983.7568,8.09512704,AUTO,
2025-01-17 00:00:00,601100,BUY,400,61.55,24644.619999999995,7.393385999999998,AUTO,
